,name,description,category,resource,homepage,show,projectrank,github_id,github_url,created_at,updated_at,last_commit_pushed_at,fork_count,star_count,commit_count,contributor_count,open_issue_count,closed_issue_count,license,updated_github_id,pypi_id,conda_id,latest_stable_release_published_at,latest_stable_release_number,release_count,dependent_project_count,github_dependent_project_count,pypi_url,conda_url,conda_latest_release_published_at,conda_total_downloads,monthly_downloads,projectrank_placing,pypi_monthly_downloads,github_release_downloads,trending
286,hug,A Python 3 framework for cleanly exposing APIs.,RESTful API,,https://github.com/hugapi/hug,True,28,hugapi/hug,https://github.com/hugapi/hug,2015-07-17 03:33:50.000,2021-09-07 23:31:57.000,2020-08-10 05:07:26.000,366.0,6562.0,2396.0,118.0,152.0,297.0,MIT,,hug,conda-forge/hug,2019-09-14 09:20:45.000,2.6.0,18.0,1174.0,1174.0,https://pypi.org/project/hug,https://anaconda.org/conda-forge/hug,2020-02-19 03:35:51.547,136532.0,36414.0,3.0,34139.0,,
287,boltons,A set of pure-Python utilities.,Miscellaneous,,https://github.com/mahmoud/boltons,True,28,mahmoud/boltons,https://github.com/mahmoud/boltons,2013-02-20 06:17:12.000,2021-10-11 06:26:38.000,2021-10-11 06:26:24.000,306.0,5620.0,1498.0,72.0,36.0,91.0,,,boltons,conda-forge/boltons,2020-01-08 23:38:01.000,20.0.0,18.0,1766.0,1766.0,https://pypi.org/project/boltons,https://anaconda.org/conda-forge/boltons,2021-05-27 13:21:17.359,504381.0,1117773.0,2.0,1110014.0,23.0,
288,pip-tools,A set of tools to keep your pinned Python dependencies fresh.,Package Management,,https://github.com/jazzband/pip-tools,True,28,jazzband/pip-tools,https://github.com/jazzband/pip-tools,2012-09-10 08:50:26.000,2021-10-21 13:47:45.000,2021-10-13 12:27:28.000,407.0,5275.0,1662.0,157.0,103.0,654.0,BSD-3-Clause,,pip-tools,conda-forge/pip-tools,2021-10-12 15:57:21.000,6.4.0,47.0,,,https://pypi.org/project/pip-tools,https://anaconda.org/conda-forge/pip-tools,2021-10-12 21:23:33.029,17886.0,6521259.0,1.0,6520266.0,,
289,nikola,A static website and blog generator.,Static Site Generator,,https://github.com/getnikola/nikola,True,28,getnikola/nikola,https://github.com/getnikola/nikola,2012-04-14 13:53:22.000,2021-10-13 20:05:01.000,2021-10-13 20:04:59.000,329.0,2196.0,10230.0,222.0,32.0,2035.0,MIT,,nikola,conda-forge/nikola,2021-02-13 17:21:54.000,8.1.3,73.0,385.0,385.0,https://pypi.org/project/nikola,https://anaconda.org/conda-forge/nikola,2021-02-14 04:30:55.119,2585.0,2358.0,2.0,2100.0,,
290,httpretty,HTTP request mock tool for Python.,Testing,,https://github.com/gabrielfalcao/HTTPretty,True,28,gabrielfalcao/HTTPretty,https://github.com/gabrielfalcao/HTTPretty,2011-01-28 14:59:02.000,2021-09-13 17:30:00.000,2021-09-13 17:30:00.000,237.0,1913.0,680.0,103.0,84.0,141.0,MIT,,HTTPretty,conda-forge/HTTPretty,,,14.0,5219.0,5219.0,https://pypi.org/project/HTTPretty,https://anaconda.org/conda-forge/HTTPretty,2021-08-16 20:48:49.567,127655.0,408568.0,2.0,406663.0,,
291,tesserocr,"Another simple, Pillow-friendly, wrapper around the `tesseract-ocr` API for OCR.",Computer Vision,,https://github.com/sirfz/tesserocr,True,28,sirfz/tesserocr,https://github.com/sirfz/tesserocr,2015-12-17 23:29:36.000,2021-09-28 07:09:22.000,2021-09-14 16:34:49.000,202.0,1531.0,177.0,26.0,72.0,154.0,MIT,,tesserocr,conda-forge/tesserocr,2021-06-19 21:08:11.000,2.5.2,13.0,559.0,559.0,https://pypi.org/project/tesserocr,https://anaconda.org/conda-forge/tesserocr,2021-01-13 16:38:14.456,59130.0,76095.0,2.0,73632.0,,
292,blinker,A fast Python in-process signal/event dispatching system.,Miscellaneous,,https://github.com/jek/blinker,True,28,jek/blinker,https://github.com/jek/blinker,2013-07-03 10:32:39.000,2021-01-29 13:36:39.000,2021-01-29 13:36:38.000,156.0,1280.0,117.0,11.0,18.0,16.0,MIT,,blinker,conda-forge/blinker,,,1.0,83508.0,83508.0,https://pypi.org/project/blinker,https://anaconda.org/conda-forge/blinker,2018-06-20 18:05:16.770,3504127.0,5019669.0,2.0,4966577.0,,
293,pyglet,A cross-platform windowing and multimedia library for Python.,GUI Development,,https://github.com/pyglet/pyglet,True,28,pyglet/pyglet,https://github.com/pyglet/pyglet,2016-07-15 15:07:12.983,2021-10-20 13:02:03.000,2021-10-20 13:01:59.000,188.0,951.0,5185.0,122.0,58.0,225.0,BSD-3-Clause,,pyglet,conda-forge/pyglet,2021-09-16 13:44:45.000,1.5.21,29.0,13691.0,13691.0,https://pypi.org/project/pyglet,https://anaconda.org/conda-forge/pyglet,2021-06-30 12:53:36.376,330987.0,5253.0,1.0,,,
294,Cartopy,A cartographic python library with matplotlib support.,Data Visualization,,https://github.com/SciTools/cartopy,True,28,SciTools/cartopy,https://github.com/SciTools/cartopy,2012-08-03 07:43:59.000,2021-10-20 22:32:28.000,2021-10-20 16:26:04.000,291.0,937.0,2537.0,103.0,248.0,727.0,LGPL-3.0,,cartopy,conda-forge/cartopy,2021-10-20 19:04:16.000,0.20.1,19.0,1945.0,1945.0,https://pypi.org/project/cartopy,https://anaconda.org/conda-forge/cartopy,2021-10-14 01:24:37.108,1806051.0,123110.0,3.0,96155.0,,
295,django-bootstrap4,Bootstrap 4 integration with Django.,Forms,,https://github.com/zostera/django-bootstrap4,True,28,zostera/django-bootstrap4,https://github.com/zostera/django-bootstrap4,2017-04-25 15:55:15.000,2021-10-20 17:13:15.114,2021-10-18 09:26:58.000,211.0,935.0,,136.0,17.0,133.0,BSD-3-Clause,,django-bootstrap4,conda-forge/django-bootstrap4,2021-05-20 08:44:02.000,3.0.1,7.0,52461.0,52461.0,https://pypi.org/project/django-bootstrap4,https://anaconda.org/conda-forge/django-bootstrap4,2021-10-20 17:13:15.114,15481.0,146995.0,2.0,146635.0,,
296,httplib2,Comprehensive HTTP client library.,HTTP Clients,,https://github.com/httplib2/httplib2,True,28,httplib2/httplib2,https://github.com/httplib2/httplib2,2016-03-02 22:59:52.000,2021-10-18 23:40:51.000,2021-10-11 07:53:38.000,146.0,420.0,523.0,67.0,39.0,64.0,,,httplib2,conda-forge/httplib2,,,24.0,87759.0,87759.0,https://pypi.org/project/httplib2,https://anaconda.org/conda-forge/httplib2,2021-10-07 15:58:54.097,1177898.0,22159935.0,2.0,22142089.0,,
297,thefuck,Correcting your previous console command.,Command-line Tools,,https://github.com/nvbn/thefuck,True,27,nvbn/thefuck,https://github.com/nvbn/thefuck,2015-04-08 15:08:04.000,2021-09-17 06:06:39.000,2021-09-05 14:58:35.000,2874.0,64336.0,1620.0,182.0,181.0,429.0,MIT,,thefuck,conda-forge/thefuck,2021-06-09 19:58:15.000,3.31,16.0,307.0,307.0,https://pypi.org/project/thefuck,https://anaconda.org/conda-forge/thefuck,,,,2.0,,,
298,mkdocs,Markdown friendly documentation generator.,Static Site Generator,,https://github.com/mkdocs/mkdocs,True,27,mkdocs/mkdocs/,https://github.com/mkdocs/mkdocs,2014-01-11 21:05:21.000,2021-10-15 08:20:57.000,2021-10-13 19:23:48.000,1780.0,13013.0,1596.0,,100.0,1480.0,BSD-2-Clause,,,conda-forge/,2021-10-12 21:59:03.000,1.2.3,2.0,15664.0,15664.0,,https://anaconda.org/conda-forge/,,,,3.0,,,
299,Zappa,A tool for deploying WSGI applications on AWS Lambda and API Gateway.,Serverless Frameworks,,https://github.com/Miserlou/Zappa,True,27,Miserlou/Zappa,https://github.com/Miserlou/Zappa,2016-01-20 21:57:04.000,2021-09-22 17:43:57.000,2021-02-20 16:10:31.000,1206.0,11850.0,2916.0,259.0,601.0,663.0,MIT,,Zappa,conda-forge/Zappa,2020-03-09 13:51:28.000,0.51.0,6.0,,,https://pypi.org/project/Zappa,https://anaconda.org/conda-forge/Zappa,,,109829.0,1.0,109822.0,261.0,
300,newspaper,"News extraction, article extraction and content curation in Python.",Web Content Extracting,,https://github.com/codelucas/newspaper,True,27,codelucas/newspaper,https://github.com/codelucas/newspaper,2013-11-25 09:50:50.000,2021-10-19 14:44:53.000,2020-09-02 06:54:25.000,1780.0,11405.0,651.0,103.0,370.0,253.0,,,newspaper,conda-forge/newspaper,2014-12-17 19:19:47.000,0.0.9,2.0,3132.0,3132.0,https://pypi.org/project/newspaper,https://anaconda.org/conda-forge/newspaper,,,27143.0,2.0,27143.0,,
301,pgcli,PostgreSQL CLI with autocompletion and syntax highlighting.,Command-line Tools,,https://github.com/dbcli/pgcli,True,27,dbcli/pgcli,https://github.com/dbcli/pgcli,2014-10-12 17:32:33.000,2021-09-30 19:00:32.000,2021-09-30 19:00:31.000,445.0,9872.0,2246.0,156.0,124.0,483.0,BSD-3-Clause,,pgcli,conda-forge/pgcli,,,13.0,335.0,335.0,https://pypi.org/project/pgcli,https://anaconda.org/conda-forge/pgcli,2021-09-27 15:58:53.894,106059.0,2039.0,2.0,,,
302,fuzzywuzzy,Fuzzy String Matching.,Text Processing,,https://github.com/seatgeek/fuzzywuzzy,True,27,seatgeek/fuzzywuzzy,https://github.com/seatgeek/fuzzywuzzy,2011-07-08 19:32:34.000,2021-09-09 20:54:41.000,2021-09-09 20:54:41.000,857.0,8536.0,384.0,70.0,79.0,102.0,GPL-2.0,,fuzzywuzzy,conda-forge/fuzzywuzzy,2020-02-13 22:14:12.000,0.18.0,23.0,10182.0,10182.0,https://pypi.org/project/fuzzywuzzy,https://anaconda.org/conda-forge/fuzzywuzzy,2020-11-18 12:59:01.409,330889.0,5252.0,1.0,,,
303,pattern,A web mining module.,Natural Language Processing,,https://github.com/clips/pattern,True,27,clips/pattern,https://github.com/clips/pattern,2011-05-03 15:29:01.000,2021-07-09 11:05:21.000,2020-04-25 12:40:40.000,1474.0,8070.0,1434.0,30.0,123.0,75.0,BSD-3-Clause,,pattern,conda-forge/pattern,,,1.0,1204.0,1204.0,https://pypi.org/project/pattern,https://anaconda.org/conda-forge/pattern,2020-05-05 12:38:53.775,8646.0,101208.0,2.0,100848.0,,
304,rq,Simple job queues for Python.,Task Queues,,https://github.com/rq/rq,True,27,rq/rq,https://github.com/rq/rq,2011-11-14 10:53:48.000,2021-10-16 09:43:08.000,2021-10-11 00:49:18.000,1233.0,7930.0,1611.0,246.0,154.0,756.0,,,rq,conda-forge/rq,2021-09-09 11:33:34.000,1.10,18.0,8953.0,8953.0,https://pypi.org/project/rq,https://anaconda.org/conda-forge/rq,2021-06-30 09:49:43.099,62193.0,987.0,1.0,,,
305,sh,A full-fledged subprocess replacement for Python.,Processes,,https://github.com/amoffat/sh,True,27,amoffat/sh,https://github.com/amoffat/sh,2012-01-15 05:52:06.000,2021-10-13 06:41:15.000,2021-08-29 16:15:25.000,433.0,5883.0,1218.0,81.0,9.0,391.0,MIT,,sh,conda-forge/sh,,,4.0,7799.0,7799.0,https://pypi.org/project/sh,https://anaconda.org/conda-forge/sh,2021-01-09 00:08:02.441,111440.0,1826.0,1.0,,,
306,marshmallow,A lightweight library for converting complex objects to and from simple Python datatypes.,Serialization,,https://github.com/marshmallow-code/marshmallow,True,27,marshmallow-code/marshmallow,https://github.com/marshmallow-code/marshmallow,2013-11-10 21:32:24.000,2021-10-19 20:30:57.000,2021-10-17 18:34:32.000,556.0,5774.0,,192.0,101.0,965.0,MIT,,marshmallow,conda-forge/marshmallow,,,46.0,33997.0,33997.0,https://pypi.org/project/marshmallow,https://anaconda.org/conda-forge/marshmallow,2021-10-19 03:12:48.477,804470.0,13188.0,1.0,,,
307,csvkit,Utilities for converting to and working with CSV.,Specific Formats Processing,,https://github.com/wireservice/csvkit,True,27,wireservice/csvkit,https://github.com/wireservice/csvkit,2011-04-01 03:00:30.000,2021-10-08 18:06:14.000,2021-10-08 18:06:12.000,540.0,4744.0,1767.0,100.0,58.0,774.0,MIT,,csvkit,conda-forge/csvkit,,,6.0,948.0,948.0,https://pypi.org/project/csvkit,https://anaconda.org/conda-forge/csvkit,2021-07-13 23:18:29.990,55834.0,47854.0,2.0,46839.0,,
308,xmltodict,Working with XML feel like you are working with JSON.,HTML Manipulation,,https://github.com/martinblech/xmltodict,True,27,martinblech/xmltodict,https://github.com/martinblech/xmltodict,2012-04-17 14:38:21.000,2021-06-09 20:39:28.000,2020-04-26 05:15:03.000,418.0,4560.0,205.0,41.0,64.0,136.0,MIT,,xmltodict,conda-forge/xmltodict,,,3.0,31535.0,31535.0,https://pypi.org/project/xmltodict,https://anaconda.org/conda-forge/xmltodict,2019-02-11 11:53:14.803,1185697.0,19124.0,2.0,,,
309,bqplot,Interactive Plotting Library for the Jupyter Notebook.,Data Visualization,,https://github.com/bqplot/bqplot,True,27,bloomberg/bqplot,https://github.com/bqplot/bqplot,2015-09-26 04:02:18.000,2021-10-21 10:18:09.000,2021-10-21 10:18:06.000,420.0,3160.0,3428.0,55.0,194.0,351.0,Apache-2.0,bqplot/bqplot,bqplot,conda-forge/bqplot,2021-10-01 09:14:45.000,0.12.31,54.0,28.0,28.0,https://pypi.org/project/bqplot,https://anaconda.org/conda-forge/bqplot,2021-10-01 09:49:41.042,834006.0,77411.0,3.0,64581.0,,
310,django-guardian,Implementation of per object permissions for Django 1.2+.,Permissions,,https://github.com/django-guardian/django-guardian,True,27,django-guardian/django-guardian,https://github.com/django-guardian/django-guardian,2010-06-04 23:15:37.000,2021-08-14 16:54:04.000,2021-08-14 16:01:47.000,505.0,3055.0,935.0,159.0,107.0,319.0,,,django-guardian,conda-forge/django-guardian,,,7.0,4340.0,4340.0,https://pypi.org/project/django-guardian,https://anaconda.org/conda-forge/django-guardian,2021-05-26 14:44:48.305,31957.0,228302.0,1.0,227688.0,,
311,plotnine,A grammar of graphics for Python based on ggplot2.,Data Visualization,,https://github.com/has2k1/plotnine,True,27,has2k1/plotnine,https://github.com/has2k1/plotnine,2017-04-24 19:00:44.000,2021-09-21 12:36:19.000,2021-09-21 12:36:19.000,144.0,2824.0,1703.0,86.0,67.0,375.0,GPL-2.0,,plotnine,conda-forge/plotnine,2021-03-25 12:57:10.000,0.8.0,10.0,2505.0,2505.0,https://pypi.org/project/plotnine,https://anaconda.org/conda-forge/plotnine,2021-03-25 12:31:04.423,132106.0,183285.0,3.0,180793.0,,
312,PythonNet,Python Integration with the .NET Common Language Runtime (CLR).,Microsoft Windows,,https://github.com/pythonnet/pythonnet,True,27,pythonnet/pythonnet,https://github.com/pythonnet/pythonnet,2013-11-27 13:42:20.000,2021-10-20 01:21:54.000,2021-10-16 23:48:59.000,457.0,2761.0,1652.0,95.0,168.0,859.0,MIT,,pythonnet,conda-forge/pythonnet,2021-02-05 22:31:07.000,2.5.2,12.0,43.0,43.0,https://pypi.org/project/pythonnet,https://anaconda.org/conda-forge/pythonnet,2021-08-21 18:56:53.324,29511.0,125510.0,1.0,124457.0,,
313,authlib,JavaScript Object Signing and Encryption draft implementation.,Authentication,,https://github.com/lepture/authlib,True,27,lepture/authlib,https://github.com/lepture/authlib,2017-10-27 06:52:26.000,2021-10-18 14:17:21.616,2021-09-28 00:59:08.000,271.0,2756.0,1170.0,67.0,23.0,256.0,,,authlib,conda-forge/authlib,2021-10-18 12:16:23.000,0.15.5,27.0,16810.0,16810.0,https://pypi.org/project/authlib,https://anaconda.org/conda-forge/authlib,2021-10-18 14:17:21.616,65198.0,2103.0,2.0,,,
314,XlsxWriter,A Python module for creating Excel .xlsx files.,Specific Formats Processing,,https://github.com/jmcnamara/XlsxWriter,True,27,jmcnamara/XlsxWriter,https://github.com/jmcnamara/XlsxWriter,2013-01-04 01:07:06.000,2021-10-16 23:14:28.000,2021-10-12 06:20:41.000,539.0,2702.0,,45.0,9.0,729.0,,,XlsxWriter,conda-forge/XlsxWriter,,,46.0,40388.0,40388.0,https://pypi.org/project/XlsxWriter,https://anaconda.org/conda-forge/XlsxWriter,2021-08-11 02:08:02.641,1414920.0,7679830.0,2.0,7653134.0,,
315,facebook-sdk,Facebook Platform Python SDK.,Third-party APIs,,https://github.com/mobolic/facebook-sdk,True,27,mobolic/facebook-sdk,https://github.com/mobolic/facebook-sdk,2011-05-11 13:38:27.000,2021-09-14 16:30:31.000,2020-12-27 07:29:21.000,910.0,2621.0,544.0,99.0,20.0,214.0,Apache-2.0,,facebook-sdk,conda-forge/facebook-sdk,2018-08-09 15:36:11.000,3.0.0,1.0,3216.0,3216.0,https://pypi.org/project/facebook-sdk,https://anaconda.org/conda-forge/facebook-sdk,,,128734.0,3.0,128734.0,,
316,yagmail,Yet another Gmail/SMTP client.,Email,,https://github.com/kootenpv/yagmail,True,27,kootenpv/yagmail,https://github.com/kootenpv/yagmail,2015-04-17 21:39:24.000,2021-10-09 01:44:10.000,2021-08-30 00:07:06.000,239.0,2116.0,260.0,27.0,80.0,102.0,MIT,,yagmail,conda-forge/yagmail,,,11.0,1634.0,1634.0,https://pypi.org/project/yagmail,https://anaconda.org/conda-forge/yagmail,2021-08-30 03:41:00.753,8225.0,114104.0,1.0,113762.0,,
317,honcho,"A Python clone of [Foreman](https://github.com/ddollar/foreman), for managing Procfile-based applications.",DevOps Tools,,https://github.com/nickstenning/honcho,True,27,nickstenning/honcho,https://github.com/nickstenning/honcho,2012-03-13 13:44:30.000,2021-08-07 23:13:14.000,2020-03-22 17:58:04.000,126.0,1434.0,355.0,41.0,21.0,77.0,MIT,,honcho,conda-forge/honcho,2017-04-01 09:25:19.000,1.0.1,11.0,3108.0,3108.0,https://pypi.org/project/honcho,https://anaconda.org/conda-forge/honcho,,,101178.0,3.0,101178.0,,
318,flask-api,Browsable Web APIs for Flask.,RESTful API,,https://github.com/flask-api/flask-api,True,27,flask-api/flask-api,https://github.com/flask-api/flask-api,2014-02-15 12:27:34.000,2021-09-01 12:16:41.000,2021-09-01 12:16:40.000,155.0,1277.0,261.0,32.0,10.0,51.0,,,flask-api,conda-forge/flask-api,2021-06-15 21:00:49.000,3.0,13.0,4651.0,4651.0,https://pypi.org/project/flask-api,https://anaconda.org/conda-forge/flask-api,,,281798.0,3.0,281798.0,,5.0
319,Rope,Rope is a python refactoring library.,Refactoring,,https://github.com/python-rope/rope,True,27,python-rope/rope,https://github.com/python-rope/rope,2013-11-30 15:30:20.000,2021-10-18 14:19:46.497,2021-10-18 10:23:15.000,125.0,1214.0,2197.0,66.0,70.0,158.0,LGPL-3.0,,rope,conda-forge/rope,,,10.0,32131.0,32131.0,https://pypi.org/project/rope,https://anaconda.org/conda-forge/rope,2021-10-18 14:19:46.497,582964.0,10795.0,1.0,,,
320,pyenv,Simple Python version management.,Environment Management,,https://github.com/pyenv/pyenv,True,26,pyenv/pyenv,https://github.com/pyenv/pyenv,2012-08-31 06:57:52.000,2021-10-19 14:20:46.000,2021-10-19 14:20:46.000,2177.0,24932.0,2738.0,342.0,30.0,1306.0,MIT,,pyenv,conda-forge/pyenv,2021-10-05 14:34:08.000,2.1.0,50.0,,,https://pypi.org/project/pyenv,https://anaconda.org/conda-forge/pyenv,,,6697.0,1.0,6697.0,,
321,magenta,A tool to generate music and art using artificial intelligence.,Miscellaneous,,https://github.com/magenta/magenta,True,26,magenta/magenta,https://github.com/magenta/magenta,2016-05-05 20:10:40.000,2021-10-18 02:01:53.000,2021-06-30 21:44:13.000,3414.0,17081.0,,149.0,286.0,567.0,Apache-2.0,,magenta,conda-forge/magenta,2020-09-08 13:05:49.000,2.1.2,47.0,312.0,312.0,https://pypi.org/project/magenta,https://anaconda.org/conda-forge/magenta,,,6066.0,3.0,6066.0,,
322,Gooey,Turn command line programs into a full GUI application with one line.,GUI Development,,https://github.com/chriskiehl/Gooey,True,26,chriskiehl/Gooey,https://github.com/chriskiehl/Gooey,2014-01-01 21:06:05.000,2021-10-15 20:16:04.000,2021-06-12 18:50:46.000,757.0,14947.0,732.0,99.0,82.0,409.0,MIT,,Gooey,conda-forge/Gooey,2021-06-12 18:51:56.000,1.0.8.1,8.0,433.0,433.0,https://pypi.org/project/Gooey,https://anaconda.org/conda-forge/Gooey,2021-06-13 12:18:58.431,39394.0,1363.0,2.0,,139.0,
323,schedule,Python job scheduling for humans.,Job Scheduler,,https://github.com/dbader/schedule,True,26,dbader/schedule,https://github.com/dbader/schedule,2013-05-19 12:51:20.000,2021-10-20 22:32:41.000,2021-06-26 14:30:47.000,749.0,9097.0,372.0,45.0,98.0,241.0,MIT,,schedule,conda-forge/schedule,,,3.0,14280.0,14280.0,https://pypi.org/project/schedule,https://anaconda.org/conda-forge/schedule,2021-04-10 12:19:56.940,9476.0,430.0,2.0,,,
324,PySimpleGUI,"Wrapper for tkinter, Qt, WxPython and Remi.",GUI Development,,https://github.com/PySimpleGUI/PySimpleGUI,True,26,PySimpleGUI/PySimpleGUI,https://github.com/PySimpleGUI/PySimpleGUI,2018-07-11 18:28:58.000,2021-10-21 14:04:11.000,2021-10-21 14:04:11.000,1242.0,8602.0,5466.0,18.0,654.0,1769.0,LGPL-3.0,,PySimpleGUI,conda-forge/PySimpleGUI,,,34.0,3616.0,3616.0,https://pypi.org/project/PySimpleGUI,https://anaconda.org/conda-forge/PySimpleGUI,2021-10-09 20:29:18.150,40974.0,1575.0,2.0,,,
325,django-debug-toolbar,Display various debug information for Django.,Debugging Tools,,https://github.com/jazzband/django-debug-toolbar,True,26,jazzband/django-debug-toolbar,https://github.com/jazzband/django-debug-toolbar,2008-08-28 06:58:04.000,2021-10-21 14:13:49.000,2021-10-21 14:13:45.000,818.0,6694.0,,244.0,87.0,686.0,BSD-3-Clause,,django-debug-toolbar,conda-forge/django-debug-toolbar,,,18.0,43461.0,43461.0,https://pypi.org/project/django-debug-toolbar,https://anaconda.org/conda-forge/django-debug-toolbar,2021-08-14 18:36:13.289,124741.0,1862.0,1.0,,169.0,
326,PyMC,Markov Chain Monte Carlo sampling toolkit.,Science,,https://github.com/pymc-devs/pymc,True,26,pymc-devs/pymc3,https://github.com/pymc-devs/pymc,2009-05-05 09:43:50.000,2021-10-21 13:09:50.000,2021-10-19 07:49:27.000,1377.0,6089.0,,330.0,203.0,2200.0,,pymc-devs/pymc,pymc3,conda-forge/pymc3,2021-08-24 01:16:57.000,3.11.4,28.0,554.0,554.0,https://pypi.org/project/pymc3,https://anaconda.org/conda-forge/pymc3,2021-10-12 16:32:39.553,327382.0,286119.0,3.0,280657.0,510.0,
