,name,description,category,resource,homepage,show,projectrank,github_id,github_url,created_at,updated_at,last_commit_pushed_at,fork_count,star_count,commit_count,contributor_count,open_issue_count,closed_issue_count,license,updated_github_id,pypi_id,conda_id,dependent_project_count,github_dependent_project_count,pypi_url,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,release_count,projectrank_placing,latest_stable_release_published_at,latest_stable_release_number,github_release_downloads,trending
287,xlwings,A BSD-licensed library that makes it easy to call Python from Excel and vice versa.,Specific Formats Processing,,https://github.com/xlwings/xlwings,True,28,ZoomerAnalytics/xlwings,https://github.com/xlwings/xlwings,2014-03-17 13:03:20.000,2021-11-21 19:54:57.890,2021-11-21 13:20:36.000,379.0,2154.0,,56.0,312.0,1083.0,,xlwings/xlwings,xlwings,conda-forge/xlwings,19595.0,19595.0,https://pypi.org/project/xlwings,619295.0,627003.0,https://anaconda.org/conda-forge/xlwings,2021-11-21 19:54:57.890,383155.0,100.0,2.0,2021-11-21 13:22:55.000,0.25.1,27213.0,
288,motor,The async Python driver for MongoDB.,Database Drivers,,https://github.com/mongodb/motor,True,28,mongodb/motor,https://github.com/mongodb/motor,2013-01-11 21:34:44.000,2021-11-09 21:25:40.000,2021-11-09 00:18:18.000,158.0,1833.0,1656.0,35.0,,,Apache-2.0,,motor,conda-forge/motor,13953.0,13953.0,https://pypi.org/project/motor,,462.0,https://anaconda.org/conda-forge/motor,2020-11-20 20:00:39.143,16179.0,5.0,2.0,2021-08-19 20:21:17.000,2.5.1,,
289,tesserocr,"Another simple, Pillow-friendly, wrapper around the `tesseract-ocr` API for OCR.",Computer Vision,,https://github.com/sirfz/tesserocr,True,28,sirfz/tesserocr,https://github.com/sirfz/tesserocr,2015-12-17 23:29:36.000,2021-11-09 18:12:48.000,2021-11-09 18:12:47.000,203.0,1550.0,178.0,26.0,71.0,158.0,MIT,,tesserocr,conda-forge/tesserocr,572.0,572.0,https://pypi.org/project/tesserocr,66903.0,69349.0,https://anaconda.org/conda-forge/tesserocr,2021-01-13 16:38:14.456,61162.0,13.0,2.0,2021-06-19 21:08:11.000,2.5.2,,
290,pyglet,A cross-platform windowing and multimedia library for Python.,GUI Development,,https://github.com/pyglet/pyglet,True,28,pyglet/pyglet,https://github.com/pyglet/pyglet,2016-07-15 15:07:12.983,2021-11-12 11:01:54.000,2021-11-12 11:01:49.000,192.0,974.0,5201.0,123.0,57.0,235.0,BSD-3-Clause,,pyglet,conda-forge/pyglet,14207.0,14207.0,https://pypi.org/project/pyglet,,5335.0,https://anaconda.org/conda-forge/pyglet,2021-06-30 12:53:36.376,341502.0,29.0,1.0,2021-09-16 13:44:45.000,1.5.21,,
291,Cartopy,A cartographic python library with matplotlib support.,Data Visualization,,https://github.com/SciTools/cartopy,True,28,SciTools/cartopy,https://github.com/SciTools/cartopy,2012-08-03 07:43:59.000,2021-11-24 21:34:49.000,2021-11-24 21:34:49.000,298.0,962.0,2556.0,105.0,259.0,740.0,LGPL-3.0,,cartopy,conda-forge/cartopy,2016.0,2016.0,https://pypi.org/project/cartopy,118780.0,146050.0,https://anaconda.org/conda-forge/cartopy,2021-11-20 12:45:41.185,1854368.0,19.0,3.0,2021-10-20 19:04:16.000,0.20.1,,
292,MarkupSafe,Implements a XML/HTML/XHTML Markup safe string for Python.,HTML Manipulation,,https://github.com/pallets/markupsafe,True,28,pallets/markupsafe,https://github.com/pallets/markupsafe,2010-06-22 17:22:58.000,2021-11-05 17:22:41.000,2021-11-05 17:22:41.000,103.0,433.0,,37.0,,80.0,BSD-3-Clause,,markupsafe,conda-forge/markupsafe,711028.0,711028.0,https://pypi.org/project/markupsafe,,208824.0,https://anaconda.org/conda-forge/markupsafe,2021-11-02 06:30:52.087,13991273.0,7.0,1.0,2021-05-18 17:20:35.000,2.0.1,,
293,pyspider,A powerful spider system.,Web Crawling,,https://github.com/binux/pyspider,True,27,binux/pyspider,https://github.com/binux/pyspider,2014-02-21 19:18:47.000,2021-03-09 08:53:54.000,2020-08-02 17:34:20.000,3514.0,15202.0,1181.0,62.0,268.0,544.0,Apache-2.0,,pyspider,conda-forge/pyspider,305.0,305.0,https://pypi.org/project/pyspider,6240.0,6240.0,https://anaconda.org/conda-forge/pyspider,,,13.0,1.0,2018-04-18 04:25:22.000,0.3.10,,
294,mkdocs,Markdown friendly documentation generator.,Static Site Generator,,https://github.com/mkdocs/mkdocs,True,27,mkdocs/mkdocs/,https://github.com/mkdocs/mkdocs,2014-01-11 21:05:21.000,2021-11-20 17:33:06.000,2021-11-20 17:33:06.000,1810.0,13207.0,1610.0,,98.0,1504.0,BSD-2-Clause,,,conda-forge/,16484.0,16484.0,,,,https://anaconda.org/conda-forge/,,,2.0,2.0,2021-10-12 21:59:03.000,1.2.3,,
295,yapf,Yet another Python code formatter from Google.,Code Analysis,,https://github.com/google/yapf,True,27,google/yapf,https://github.com/google/yapf,2015-03-18 18:22:31.000,2021-11-08 10:33:00.000,2021-11-08 10:32:15.000,799.0,12180.0,,132.0,330.0,385.0,Apache-2.0,,yapf,conda-forge/yapf,26177.0,26177.0,https://pypi.org/project/yapf,,13795.0,https://anaconda.org/conda-forge/yapf,2021-04-19 00:01:27.357,896708.0,23.0,2.0,,,,
296,Zappa,A tool for deploying WSGI applications on AWS Lambda and API Gateway.,Serverless Frameworks,,https://github.com/Miserlou/Zappa,True,27,Miserlou/Zappa,https://github.com/Miserlou/Zappa,2016-01-20 21:57:04.000,2021-11-02 09:50:01.000,2021-02-20 16:10:31.000,1203.0,11858.0,2916.0,260.0,602.0,663.0,MIT,,Zappa,conda-forge/Zappa,,,https://pypi.org/project/Zappa,108120.0,108127.0,https://anaconda.org/conda-forge/Zappa,,,6.0,1.0,2020-03-09 13:51:28.000,0.51.0,261.0,
297,pgcli,PostgreSQL CLI with autocompletion and syntax highlighting.,Command-line Tools,,https://github.com/dbcli/pgcli,True,27,dbcli/pgcli,https://github.com/dbcli/pgcli,2014-10-12 17:32:33.000,2021-11-18 19:58:38.000,2021-11-18 19:58:38.000,444.0,9932.0,2247.0,157.0,126.0,487.0,BSD-3-Clause,,pgcli,conda-forge/pgcli,351.0,351.0,https://pypi.org/project/pgcli,,2026.0,https://anaconda.org/conda-forge/pgcli,2021-09-27 15:58:53.894,107428.0,13.0,2.0,,,,
298,PySimpleGUI,"Wrapper for tkinter, Qt, WxPython and Remi.",GUI Development,,https://github.com/PySimpleGUI/PySimpleGUI,True,27,PySimpleGUI/PySimpleGUI,https://github.com/PySimpleGUI/PySimpleGUI,2018-07-11 18:28:58.000,2021-11-25 00:18:13.000,2021-11-19 19:35:09.000,1285.0,8845.0,5600.0,18.0,645.0,1838.0,LGPL-3.0,,PySimpleGUI,conda-forge/PySimpleGUI,3879.0,3879.0,https://pypi.org/project/PySimpleGUI,,1593.0,https://anaconda.org/conda-forge/PySimpleGUI,2021-11-09 00:39:00.864,43019.0,38.0,2.0,,,,
299,fuzzywuzzy,Fuzzy String Matching.,Text Processing,,https://github.com/seatgeek/fuzzywuzzy,True,27,seatgeek/fuzzywuzzy,https://github.com/seatgeek/fuzzywuzzy,2011-07-08 19:32:34.000,2021-11-02 23:56:01.000,2021-09-09 20:54:41.000,856.0,8554.0,384.0,70.0,80.0,102.0,GPL-2.0,,fuzzywuzzy,conda-forge/fuzzywuzzy,10461.0,10461.0,https://pypi.org/project/fuzzywuzzy,,5273.0,https://anaconda.org/conda-forge/fuzzywuzzy,2020-11-18 12:59:01.409,337472.0,23.0,2.0,2020-02-13 22:14:12.000,0.18.0,,
300,pattern,A web mining module.,Natural Language Processing,,https://github.com/clips/pattern,True,27,clips/pattern,https://github.com/clips/pattern,2011-05-03 15:29:01.000,2021-07-09 11:05:21.000,2020-04-25 12:40:40.000,1479.0,8095.0,1434.0,30.0,124.0,75.0,BSD-3-Clause,,pattern,conda-forge/pattern,1225.0,1225.0,https://pypi.org/project/pattern,105554.0,105910.0,https://anaconda.org/conda-forge/pattern,2020-05-05 12:38:53.775,8922.0,1.0,2.0,,,,
301,hug,A Python 3 framework for cleanly exposing APIs.,RESTful API,,https://github.com/hugapi/hug,True,27,hugapi/hug,https://github.com/hugapi/hug,2015-07-17 03:33:50.000,2021-09-07 23:31:57.000,2020-08-10 05:07:26.000,366.0,6574.0,2396.0,118.0,155.0,297.0,MIT,,hug,conda-forge/hug,1213.0,1213.0,https://pypi.org/project/hug,,2274.0,https://anaconda.org/conda-forge/hug,2020-02-19 03:35:51.547,138754.0,18.0,3.0,2019-09-14 09:20:45.000,2.6.0,,
302,channels,Developer-friendly asynchrony for Django.,WebSocket,,https://github.com/django/channels,True,27,django/channels,https://github.com/django/channels,2015-06-03 17:16:20.000,2021-11-19 13:33:44.000,2021-11-12 17:36:10.000,680.0,5092.0,,233.0,101.0,1013.0,BSD-3-Clause,,channels,conda-forge/channels,14894.0,14894.0,https://pypi.org/project/channels,397051.0,400575.0,https://anaconda.org/conda-forge/channels,2021-07-11 08:36:38.540,66969.0,5.0,3.0,,,,
303,csvkit,Utilities for converting to and working with CSV.,Specific Formats Processing,,https://github.com/wireservice/csvkit,True,27,wireservice/csvkit,https://github.com/wireservice/csvkit,2011-04-01 03:00:30.000,2021-10-08 18:06:14.000,2021-10-08 18:06:12.000,541.0,4785.0,1767.0,100.0,61.0,771.0,MIT,,csvkit,conda-forge/csvkit,958.0,958.0,https://pypi.org/project/csvkit,47991.0,49008.0,https://anaconda.org/conda-forge/csvkit,2021-07-13 23:18:29.990,56956.0,6.0,2.0,,,,
304,ptpython,Advanced Python REPL built on top of the [python-prompt-toolkit](https://github.com/jonathanslenders/python-prompt-..,Interactive Interpreter,,https://github.com/prompt-toolkit/ptpython,True,27,jonathanslenders/ptpython,https://github.com/prompt-toolkit/ptpython,2014-09-29 10:11:42.000,2021-11-14 09:07:42.683,2021-09-14 10:21:48.000,248.0,4351.0,452.0,50.0,185.0,147.0,BSD-3-Clause,prompt-toolkit/ptpython,ptpython,conda-forge/ptpython,1578.0,1578.0,https://pypi.org/project/ptpython,248276.0,249407.0,https://anaconda.org/conda-forge/ptpython,2021-11-14 09:07:42.683,6788.0,4.0,1.0,,,,
305,django-haystack,Modular search for Django.,Search,,https://github.com/django-haystack/django-haystack,True,27,django-haystack/django-haystack,https://github.com/django-haystack/django-haystack,2009-01-29 20:23:57.000,2021-11-22 21:02:04.000,2021-11-02 15:21:13.000,1175.0,3239.0,1783.0,199.0,423.0,733.0,,,django-haystack,conda-forge/django-haystack,7465.0,7465.0,https://pypi.org/project/django-haystack,,104.0,https://anaconda.org/conda-forge/django-haystack,2018-05-31 04:38:24.116,4369.0,11.0,1.0,2021-08-27 00:27:32.000,3.1.0,,
306,bqplot,Interactive Plotting Library for the Jupyter Notebook.,Data Visualization,,https://github.com/bqplot/bqplot,True,27,bloomberg/bqplot,https://github.com/bqplot/bqplot,2015-09-26 04:02:18.000,2021-11-24 09:25:21.000,2021-11-24 09:25:19.000,426.0,3186.0,3432.0,55.0,196.0,352.0,Apache-2.0,bqplot/bqplot,bqplot,conda-forge/bqplot,28.0,28.0,https://pypi.org/project/bqplot,61613.0,75228.0,https://anaconda.org/conda-forge/bqplot,2021-10-01 09:49:41.042,898620.0,54.0,3.0,2021-10-01 09:14:45.000,0.12.31,,
307,plotnine,A grammar of graphics for Python based on ggplot2.,Data Visualization,,https://github.com/has2k1/plotnine,True,27,has2k1/plotnine,https://github.com/has2k1/plotnine,2017-04-24 19:00:44.000,2021-11-16 11:49:25.000,2021-11-16 11:26:27.000,146.0,2856.0,1705.0,86.0,72.0,377.0,GPL-2.0,,plotnine,conda-forge/plotnine,2660.0,2660.0,https://pypi.org/project/plotnine,187321.0,189905.0,https://anaconda.org/conda-forge/plotnine,2021-03-25 12:31:04.423,139561.0,10.0,3.0,2021-03-25 12:57:10.000,0.8.0,,
308,Cerberus,A lightweight and extensible data validation library.,Data Validation,,https://github.com/pyeve/cerberus,True,27,pyeve/cerberus,https://github.com/pyeve/cerberus,2012-10-10 10:03:49.000,2021-10-06 12:42:32.000,2021-05-05 20:47:21.000,208.0,2636.0,1145.0,62.0,33.0,290.0,ISC,,cerberus,conda-forge/cerberus,10339.0,10339.0,https://pypi.org/project/cerberus,,2651.0,https://anaconda.org/conda-forge/cerberus,2019-12-02 01:38:41.849,167062.0,6.0,2.0,,,,
309,facebook-sdk,Facebook Platform Python SDK.,Third-party APIs,,https://github.com/mobolic/facebook-sdk,True,27,mobolic/facebook-sdk,https://github.com/mobolic/facebook-sdk,2011-05-11 13:38:27.000,2021-09-14 16:30:31.000,2020-12-27 07:29:21.000,909.0,2621.0,544.0,99.0,21.0,214.0,Apache-2.0,,facebook-sdk,conda-forge/facebook-sdk,3259.0,3259.0,https://pypi.org/project/facebook-sdk,114723.0,114723.0,https://anaconda.org/conda-forge/facebook-sdk,,,1.0,3.0,2018-08-09 15:36:11.000,3.0.0,,
310,splinter,Open source tool for testing web applications.,Testing,,https://github.com/cobrateam/splinter,True,27,cobrateam/splinter,https://github.com/cobrateam/splinter,2010-09-18 20:59:15.000,2021-11-23 08:03:24.000,2021-11-11 13:29:42.000,488.0,2471.0,2039.0,168.0,52.0,438.0,BSD-3-Clause,,splinter,conda-forge/splinter,5104.0,5104.0,https://pypi.org/project/splinter,,,https://anaconda.org/conda-forge/splinter,,,10.0,2.0,2021-10-17 21:05:48.000,0.16.0,,
311,nikola,A static website and blog generator.,Static Site Generator,,https://github.com/getnikola/nikola,True,27,getnikola/nikola,https://github.com/getnikola/nikola,2012-04-14 13:53:22.000,2021-11-09 20:55:38.000,2021-11-09 20:55:36.000,331.0,2209.0,10238.0,222.0,33.0,2036.0,MIT,,nikola,conda-forge/nikola,392.0,392.0,https://pypi.org/project/nikola,,250.0,https://anaconda.org/conda-forge/nikola,2021-02-14 04:30:55.119,2752.0,73.0,2.0,2021-02-13 17:21:54.000,8.1.3,,
312,pyquery,A jQuery-like library for parsing HTML.,HTML Manipulation,,https://github.com/gawel/pyquery,True,27,gawel/pyquery,https://github.com/gawel/pyquery,2012-11-28 20:27:39.000,2021-10-04 08:16:33.000,2021-10-04 08:16:33.000,168.0,2054.0,460.0,50.0,42.0,125.0,,,pyquery,conda-forge/pyquery,12559.0,12559.0,https://pypi.org/project/pyquery,921608.0,922015.0,https://anaconda.org/conda-forge/pyquery,2020-11-27 04:30:29.453,19984.0,4.0,3.0,,,,
313,voluptuous,A Python data validation library.,Data Validation,,https://github.com/alecthomas/voluptuous,True,27,alecthomas/voluptuous,https://github.com/alecthomas/voluptuous,2010-07-15 09:55:10.000,2021-10-13 12:50:56.440,2021-09-20 21:59:20.000,191.0,1704.0,444.0,87.0,38.0,195.0,BSD-3-Clause,,voluptuous,conda-forge/voluptuous,3990.0,3990.0,https://pypi.org/project/voluptuous,,2191.0,https://anaconda.org/conda-forge/voluptuous,2021-10-13 12:50:56.440,140268.0,10.0,2.0,2020-12-06 22:57:19.000,0.12.1,,
314,ipdb,IPython-enabled [pdb](https://docs.python.org/3/library/pdb.html).,Debugging Tools,,https://github.com/gotcha/ipdb,True,27,gotcha/ipdb,https://github.com/gotcha/ipdb,2011-01-15 17:51:47.000,2021-09-09 11:02:01.000,2021-09-09 11:02:01.000,129.0,1494.0,352.0,49.0,57.0,111.0,,,ipdb,conda-forge/ipdb,29048.0,29048.0,https://pypi.org/project/ipdb,1722342.0,1725741.0,https://anaconda.org/conda-forge/ipdb,2021-06-24 04:21:01.798,217568.0,12.0,1.0,,,,
315,flask-api,Browsable Web APIs for Flask.,RESTful API,,https://github.com/flask-api/flask-api,True,27,flask-api/flask-api,https://github.com/flask-api/flask-api,2014-02-15 12:27:34.000,2021-09-01 12:16:41.000,2021-09-01 12:16:40.000,157.0,1285.0,261.0,32.0,12.0,51.0,,,flask-api,conda-forge/flask-api,4709.0,4709.0,https://pypi.org/project/flask-api,130376.0,130376.0,https://anaconda.org/conda-forge/flask-api,,,13.0,3.0,2021-06-15 21:00:49.000,3.0,,5.0
316,python-fire,A library for creating command line interfaces from absolutely any Python object.,Command-line Interface Development,,https://github.com/google/python-fire,True,26,google/python-fire,https://github.com/google/python-fire,2017-02-21 21:35:07.000,2021-09-30 17:11:13.000,2021-06-17 18:03:13.000,1177.0,20447.0,259.0,46.0,96.0,142.0,,,python-fire,conda-forge/python-fire,9788.0,9788.0,https://pypi.org/project/python-fire,174.0,174.0,https://anaconda.org/conda-forge/python-fire,,,8.0,2.0,2021-01-22 18:12:10.000,0.4.0,,
317,Gooey,Turn command line programs into a full GUI application with one line.,GUI Development,,https://github.com/chriskiehl/Gooey,True,26,chriskiehl/Gooey,https://github.com/chriskiehl/Gooey,2014-01-01 21:06:05.000,2021-11-21 00:09:40.000,2021-06-12 18:50:46.000,766.0,15094.0,732.0,99.0,87.0,413.0,MIT,,Gooey,conda-forge/Gooey,461.0,461.0,https://pypi.org/project/Gooey,,1361.0,https://anaconda.org/conda-forge/Gooey,2021-06-13 12:18:58.431,40701.0,8.0,2.0,2021-06-12 18:51:56.000,1.0.8.1,151.0,
318,pillow,Pillow is the friendly [PIL](http://www.pythonware.com/products/pil/) fork.,Image Processing,,https://github.com/python-pillow/Pillow,True,26,python-pillow/Pillow,https://github.com/python-pillow/Pillow,2012-07-24 21:38:39.000,2021-11-25 13:15:09.000,2021-11-25 13:14:33.000,1610.0,9151.0,,374.0,143.0,2192.0,,,Pillow,conda-forge/Pillow,,,https://pypi.org/project/Pillow,35137915.0,35311176.0,https://anaconda.org/conda-forge/Pillow,2021-11-10 16:07:31.860,11608544.0,42.0,1.0,2021-10-15 08:16:09.000,8.4.0,,-13.0
319,PyMC,Markov Chain Monte Carlo sampling toolkit.,Science,,https://github.com/pymc-devs/pymc,True,26,pymc-devs/pymc3,https://github.com/pymc-devs/pymc,2009-05-05 09:43:50.000,2021-11-25 14:10:06.000,2021-11-24 03:47:52.000,1411.0,6178.0,,345.0,202.0,2244.0,,pymc-devs/pymc,pymc3,conda-forge/pymc3,565.0,565.0,https://pypi.org/project/pymc3,274986.0,280694.0,https://anaconda.org/conda-forge/pymc3,2021-10-12 16:32:39.553,347525.0,28.0,3.0,2021-08-24 01:16:57.000,3.11.4,974.0,
320,faust,"A stream processing library, porting the ideas from [Kafka Streams](https://kafka.apache.org/documentation/streams/)..",Distributed Computing,,https://github.com/robinhood/faust,True,26,robinhood/faust,https://github.com/robinhood/faust,2017-03-08 18:36:11.000,2021-10-26 06:31:36.000,2020-10-09 12:59:42.000,482.0,5864.0,4137.0,93.0,218.0,236.0,,,faust,conda-forge/faust,884.0,884.0,https://pypi.org/project/faust,357429.0,357429.0,https://anaconda.org/conda-forge/faust,,,3.0,2.0,2018-05-24 05:44:13.000,1.0.10d3,,
321,akshare,"A financial data interface library, built for human beings!.",Downloader,,https://github.com/akfamily/akshare,True,26,jindaxiang/akshare,https://github.com/akfamily/akshare,2019-10-01 07:34:12.000,2021-11-25 14:20:09.000,2021-11-25 14:19:42.000,889.0,4237.0,4063.0,18.0,,316.0,MIT,akfamily/akshare,akshare,conda-forge/akshare,119.0,119.0,https://pypi.org/project/akshare,55134.0,55134.0,https://anaconda.org/conda-forge/akshare,,,100.0,1.0,2021-11-25 14:21:46.000,1.2.45,,
322,PyPDF2,"A library capable of splitting, merging and transforming PDF pages.",Specific Formats Processing,,https://github.com/mstamy2/PyPDF2,True,26,mstamy2/PyPDF2,https://github.com/mstamy2/PyPDF2,2012-01-06 17:13:38.000,2021-11-16 03:33:16.000,2018-06-25 19:55:36.000,884.0,3915.0,421.0,83.0,314.0,105.0,,,PyPDF2,conda-forge/PyPDF2,24720.0,24720.0,https://pypi.org/project/PyPDF2,,2851.0,https://anaconda.org/conda-forge/PyPDF2,2018-11-20 20:54:08.416,185359.0,3.0,2.0,2016-05-18 16:58:35.000,1.26.0,,
323,lightfm,A Python implementation of a number of popular recommendation algorithms.,Recommender Systems,,https://github.com/lyst/lightfm,True,26,lyst/lightfm,https://github.com/lyst/lightfm,2015-07-30 08:34:00.000,2021-10-29 14:19:26.000,2021-02-07 21:16:06.000,605.0,3851.0,428.0,44.0,89.0,344.0,Apache-2.0,,lightfm,conda-forge/lightfm,588.0,588.0,https://pypi.org/project/lightfm,234187.0,236577.0,https://anaconda.org/conda-forge/lightfm,2021-02-07 22:19:58.097,109985.0,8.0,1.0,2020-11-27 19:48:30.000,1.16,,
324,django-jet,Modern responsive template for the Django admin interface with improved functionality.,Admin Panels,,https://github.com/geex-arts/django-jet,True,26,geex-arts/django-jet,https://github.com/geex-arts/django-jet,2015-07-29 21:35:35.000,2021-10-17 04:14:44.000,2019-05-21 10:57:50.000,638.0,3198.0,909.0,29.0,209.0,120.0,AGPL-3.0,,django-jet,conda-forge/django-jet,2497.0,2497.0,https://pypi.org/project/django-jet,36026.0,36026.0,https://anaconda.org/conda-forge/django-jet,,,23.0,2.0,2018-10-18 06:39:57.000,1.0.8,,
325,Blaze,NumPy and Pandas interface to Big Data.,Data Analysis,,https://github.com/blaze/blaze,True,26,blaze/blaze,https://github.com/blaze/blaze,2012-10-26 14:25:22.000,2020-02-01 19:33:09.000,2019-08-15 21:14:59.000,355.0,3006.0,7496.0,64.0,250.0,500.0,,,blaze,conda-forge/blaze,7948.0,7948.0,https://pypi.org/project/blaze,14217.0,18038.0,https://anaconda.org/conda-forge/blaze,2018-07-15 22:16:17.685,194905.0,14.0,1.0,2016-07-19 20:40:03.000,0.11.0,,
326,dramatiq,A fast and reliable background task processing library for Python 3.,Task Queues,,https://github.com/Bogdanp/dramatiq,True,26,Bogdanp/dramatiq,https://github.com/Bogdanp/dramatiq,2017-05-30 11:55:29.000,2021-11-23 09:02:54.000,2021-11-21 07:47:35.000,202.0,2819.0,945.0,73.0,23.0,247.0,LGPL-3.0,,dramatiq,conda-forge/dramatiq,341.0,341.0,https://pypi.org/project/dramatiq,56375.0,57070.0,https://anaconda.org/conda-forge/dramatiq,2021-10-23 14:10:08.930,25728.0,16.0,2.0,2021-10-23 07:32:13.000,1.12.0,32.0,
