,name,description,category,resource,homepage,show,projectrank,github_id,github_url,created_at,updated_at,last_commit_pushed_at,fork_count,star_count,contributor_count,closed_issue_count,commit_count,license,open_issue_count,updated_github_id,pypi_id,conda_id,latest_stable_release_published_at,latest_stable_release_number,release_count,dependent_project_count,github_dependent_project_count,pypi_url,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,github_release_downloads,trending
287,beets,A music library manager and [MusicBrainz](https://musicbrainz.org/) tagger.,Audio,,https://github.com/beetbox/beets,True,30,beetbox/beets,https://github.com/beetbox/beets,2010-08-09 23:17:20.000,2023-04-11 13:15:00.000,2023-04-09 18:27:30,1706.0,11561.0,526.0,2099.0,10989.0,MIT,485.0,,beets,conda-forge/beets,2021-11-27 16:44:38,1.6.0,33.0,314.0,314.0,https://pypi.org/project/beets,2182.0,2306.0,https://anaconda.org/conda-forge/beets,2022-12-01 19:28:40.516,226.0,1.0,8064.0,
288,PySimpleGUI,"Wrapper for tkinter, Qt, WxPython and Remi.",GUI Development,,https://github.com/PySimpleGUI/PySimpleGUI,True,30,PySimpleGUI/PySimpleGUI,https://github.com/PySimpleGUI/PySimpleGUI,2018-07-11 18:28:58.000,2023-04-13 08:48:18.000,2023-04-11 11:24:10,1687.0,11482.0,18.0,2563.0,6742.0,LGPL-3.0,705.0,,PySimpleGUI,conda-forge/PySimpleGUI,2022-07-27 21:36:37,4.60.3,45.0,7879.0,7879.0,https://pypi.org/project/PySimpleGUI,204057.0,206296.0,https://anaconda.org/conda-forge/PySimpleGUI,2022-10-17 23:43:38.474,98542.0,2.0,,
289,py-spy,A sampling profiler for Python programs. Written in Rust.,Debugging Tools,,https://github.com/benfred/py-spy,True,30,benfred/py-spy,https://github.com/benfred/py-spy,2018-08-01 02:22:15.000,2023-04-07 01:29:58.000,2022-12-09 01:08:31,332.0,10063.0,31.0,182.0,462.0,MIT,103.0,,py-spy,conda-forge/py-spy,2022-09-07 21:58:56,0.3.14,20.0,2483.0,2483.0,https://pypi.org/project/py-spy,2487633.0,2498048.0,https://anaconda.org/conda-forge/py-spy,2022-09-09 07:18:41.721,426414.0,1.0,11868.0,
290,PyAutoGUI,PyAutoGUI is a cross-platform GUI automation Python module for human beings.,Testing,,https://github.com/asweigart/pyautogui,True,30,asweigart/pyautogui,https://github.com/asweigart/pyautogui,2014-07-17 23:30:38.000,2023-03-23 07:22:18.000,2021-09-14 17:41:07,1020.0,7966.0,51.0,221.0,402.0,BSD-3-Clause,402.0,,pyautogui,conda-forge/pyautogui,,,11.0,22322.0,22322.0,https://pypi.org/project/pyautogui,549381.0,552257.0,https://anaconda.org/conda-forge/pyautogui,2022-09-10 02:31:57.039,186953.0,2.0,,
291,marshmallow,A lightweight library for converting complex objects to and from simple Python datatypes.,Serialization,,https://github.com/marshmallow-code/marshmallow,True,30,marshmallow-code/marshmallow,https://github.com/marshmallow-code/marshmallow,2013-11-10 21:32:24.000,2023-04-11 07:16:03.000,2023-04-11 07:16:02,595.0,6503.0,204.0,1024.0,,MIT,133.0,,marshmallow,conda-forge/marshmallow,,,53.0,74456.0,74456.0,https://pypi.org/project/marshmallow,20268859.0,20289483.0,https://anaconda.org/conda-forge/marshmallow,2022-11-13 17:10:45.183,1629359.0,1.0,,
292,trio,A friendly library for async concurrency and I/O.,Asynchronous Programming,,https://github.com/python-trio/trio,True,30,python-trio/trio,https://github.com/python-trio/trio,2017-01-16 04:45:25.000,2023-04-13 13:21:31.000,2023-04-05 03:47:13,284.0,5277.0,141.0,441.0,5221.0,,260.0,,trio,conda-forge/trio,,,20.0,28292.0,28292.0,https://pypi.org/project/trio,7277565.0,7295198.0,https://anaconda.org/conda-forge/trio,2022-10-26 10:36:51.514,1093264.0,3.0,,
293,websockets,A library for building WebSocket servers and clients with a focus on correctness and simplicity.,WebSocket,,https://github.com/python-websockets/websockets,True,30,aaugustin/websockets,https://github.com/python-websockets/websockets,2013-03-30 08:59:30.000,2023-04-11 19:51:15.000,2023-04-11 19:50:53,464.0,4489.0,67.0,965.0,,BSD-3-Clause,23.0,python-websockets/websockets,websockets,conda-forge/websockets,,,19.0,97239.0,97239.0,https://pypi.org/project/websockets,21072422.0,21097149.0,https://anaconda.org/conda-forge/websockets,2023-04-05 22:10:20.126,1879307.0,1.0,,
294,mimesis,is a Python library that help you generate fake data.,Testing,,https://github.com/lk-geimfari/mimesis,True,30,lk-geimfari/mimesis,https://github.com/lk-geimfari/mimesis,2016-09-09 21:41:22.000,2023-04-13 08:03:33.000,2023-04-13 08:03:24,305.0,3951.0,115.0,308.0,2414.0,MIT,2.0,,mimesis,conda-forge/mimesis,2023-04-06 21:10:58,7.1.0,43.0,1298.0,1298.0,https://pypi.org/project/mimesis,130411.0,133445.0,https://anaconda.org/conda-forge/mimesis,2023-04-07 00:36:04.101,100004.0,2.0,393.0,
295,PythonNet,Python Integration with the .NET Common Language Runtime (CLR).,Microsoft Windows,,https://github.com/pythonnet/pythonnet,True,30,pythonnet/pythonnet,https://github.com/pythonnet/pythonnet,2013-11-27 13:42:20.000,2023-03-12 21:01:53.000,2023-03-12 21:01:52,550.0,3653.0,99.0,1202.0,1964.0,MIT,104.0,,pythonnet,conda-forge/pythonnet,2022-11-02 23:28:48,3.0.1,22.0,1389.0,1389.0,https://pypi.org/project/pythonnet,171278.0,172755.0,https://anaconda.org/conda-forge/pythonnet,2022-11-03 11:21:58.327,67253.0,1.0,1469.0,
296,django-haystack,Modular search for Django.,Search,,https://github.com/django-haystack/django-haystack,True,30,django-haystack/django-haystack,https://github.com/django-haystack/django-haystack,2009-01-29 20:23:57.000,2023-04-12 15:12:22.000,2023-04-12 14:30:47,1209.0,3410.0,207.0,745.0,1817.0,,427.0,,django-haystack,conda-forge/django-haystack,2021-08-27 00:27:32,3.1.0,11.0,8882.0,8882.0,https://pypi.org/project/django-haystack,121047.0,121135.0,https://anaconda.org/conda-forge/django-haystack,2018-05-31 04:38:24.116,5238.0,1.0,,
297,VCR.py,Record and replay HTTP interactions on your tests.,Testing,,https://github.com/kevin1024/vcrpy,True,30,kevin1024/vcrpy,https://github.com/kevin1024/vcrpy,2012-05-29 04:52:00.000,2023-03-16 16:47:56.000,2022-11-01 12:08:59,311.0,2391.0,124.0,256.0,1057.0,MIT,89.0,,vcrpy,conda-forge/vcrpy,2022-08-31 19:15:25,4.2.1,54.0,7141.0,7141.0,https://pypi.org/project/vcrpy,1245154.0,1248510.0,https://anaconda.org/conda-forge/vcrpy,2022-09-01 02:22:30.731,288655.0,2.0,,
298,PynamoDB,A Pythonic interface for [Amazon DynamoDB](https://aws.amazon.com/dynamodb/).,ORM,,https://github.com/pynamodb/PynamoDB,True,30,pynamodb/PynamoDB,https://github.com/pynamodb/PynamoDB,2014-01-20 02:18:35.000,2023-03-30 18:37:55.000,2023-03-30 18:37:55,406.0,2152.0,103.0,354.0,817.0,MIT,205.0,,PynamoDB,conda-forge/PynamoDB,2023-02-21 04:04:20,5.4.1,59.0,1377.0,1377.0,https://pypi.org/project/PynamoDB,1254624.0,1261614.0,https://anaconda.org/conda-forge/PynamoDB,2023-02-21 17:01:50.758,307573.0,2.0,,
299,shortuuid,"A generator library for concise, unambiguous and URL-safe UUIDs.",Text Processing,,https://github.com/skorokithakis/shortuuid,True,30,skorokithakis/shortuuid,https://github.com/skorokithakis/shortuuid,2011-01-08 13:00:43.000,2023-02-25 23:08:35.000,2023-02-25 23:08:33,105.0,1839.0,33.0,59.0,172.0,BSD-3-Clause,,,shortuuid,conda-forge/shortuuid,2020-03-06 11:40:22,1.0.0,11.0,16370.0,16370.0,https://pypi.org/project/shortuuid,3687744.0,3693891.0,https://anaconda.org/conda-forge/shortuuid,2022-11-17 19:31:35.265,338097.0,2.0,,
300,voluptuous,A Python data validation library.,Data Validation,,https://github.com/alecthomas/voluptuous,True,30,alecthomas/voluptuous,https://github.com/alecthomas/voluptuous,2010-07-15 09:55:10.000,2023-02-22 19:29:07.000,2023-02-22 19:29:06,202.0,1763.0,90.0,201.0,461.0,BSD-3-Clause,39.0,,voluptuous,conda-forge/voluptuous,2022-04-07 15:40:18,0.13.1,12.0,12900.0,12900.0,https://pypi.org/project/voluptuous,2344434.0,2347788.0,https://anaconda.org/conda-forge/voluptuous,2022-04-07 20:13:26.332,271689.0,3.0,,
301,wand,"Python bindings for [MagickWand](http://www.imagemagick.org/script/magick-wand.php), C API for ImageMagick.",Image Processing,,https://github.com/emcconville/wand,True,30,dahlia/wand,https://github.com/emcconville/wand,2011-09-30 21:36:38.000,2023-03-06 11:41:24.000,2023-03-05 16:58:56,193.0,1267.0,102.0,375.0,1817.0,,18.0,emcconville/wand,wand,conda-forge/wand,2023-01-05 13:25:52,0.6.11,23.0,15182.0,15182.0,https://pypi.org/project/wand,635909.0,636650.0,https://anaconda.org/conda-forge/wand,2022-08-22 21:57:19.809,22581.0,1.0,12112.0,
302,httplib2,Comprehensive HTTP client library.,HTTP Clients,,https://github.com/httplib2/httplib2,True,30,httplib2/httplib2,https://github.com/httplib2/httplib2,2016-03-02 22:59:52.000,2023-03-22 11:14:31.278,2023-03-21 22:23:06,178.0,463.0,77.0,68.0,551.0,,46.0,,httplib2,conda-forge/httplib2,,,28.0,137819.0,137819.0,https://pypi.org/project/httplib2,31958025.0,31985512.0,https://anaconda.org/conda-forge/httplib2,2023-03-22 11:14:31.278,2308942.0,3.0,,
303,TheAlgorithms,All Algorithms implemented in Python.,Algorithms and Design Patterns,,https://github.com/TheAlgorithms/Python,True,29,TheAlgorithms/Python,https://github.com/TheAlgorithms/Python,2016-05-20 05:25:33.155,2023-04-12 21:27:00.000,2023-04-10 21:43:17,38367.0,157187.0,988.0,1217.0,2775.0,MIT,20.0,,Python,conda-forge/Python,,,93.0,2.0,2.0,https://pypi.org/project/Python,,1064116.0,https://anaconda.org/conda-forge/Python,2023-04-06 09:33:24.934,88321686.0,1.0,,
304,thefuck,Correcting your previous console command.,Command-line Tools,,https://github.com/nvbn/thefuck,True,29,nvbn/thefuck,https://github.com/nvbn/thefuck,2015-04-08 15:08:04.000,2023-04-06 03:05:03.000,2022-09-25 19:37:47,3216.0,76866.0,193.0,455.0,1636.0,MIT,213.0,,thefuck,conda-forge/thefuck,2022-01-02 22:17:40,3.32,17.0,417.0,417.0,https://pypi.org/project/thefuck,6613.0,6613.0,https://anaconda.org/conda-forge/thefuck,,,2.0,,
305,locust,Scalable user load testing tool written in Python.,Testing,,https://github.com/locustio/locust,True,29,locustio/locust,https://github.com/locustio/locust,2011-02-17 11:08:03.000,2023-04-13 14:25:43.000,2023-04-13 08:52:05,2590.0,21090.0,282.0,1418.0,3977.0,MIT,14.0,,locust,conda-forge/locust,2023-03-14 13:19:52,2.15.1,92.0,,,https://pypi.org/project/locust,1369886.0,1371681.0,https://anaconda.org/conda-forge/locust,2023-03-14 16:18:36.360,105945.0,2.0,,
306,Bokeh,Interactive Web Plotting for Python.,Data Visualization,,https://github.com/bokeh/bokeh,True,29,bokeh/bokeh,https://github.com/bokeh/bokeh,2012-03-26 15:40:01.000,2023-04-13 13:54:27.000,2023-04-12 07:37:20,4000.0,17465.0,649.0,6573.0,,BSD-3-Clause,672.0,,bokeh,conda-forge/bokeh,,,49.0,208.0,208.0,https://pypi.org/project/bokeh,3516997.0,3666299.0,https://anaconda.org/conda-forge/bokeh,2023-03-14 12:50:41.968,10749812.0,3.0,,
307,annoy,Approximate Nearest Neighbors in C++/Python optimized for memory usage.,Recommender Systems,,https://github.com/spotify/annoy,True,29,spotify/annoy,https://github.com/spotify/annoy,2013-04-01 20:29:40.000,2023-04-10 15:00:51.000,2023-04-10 14:59:53,1062.0,11092.0,85.0,329.0,,Apache-2.0,48.0,,annoy,conda-forge/annoy,2023-04-10 15:01:29,1.17.2,19.0,2735.0,2735.0,https://pypi.org/project/annoy,950410.0,950410.0,https://anaconda.org/conda-forge/annoy,,,1.0,,
308,thumbor,"A smart imaging service. It enables on-demand crop, re-sizing and flipping of images.",Image Processing,,https://github.com/thumbor/thumbor,True,29,thumbor/thumbor,https://github.com/thumbor/thumbor,2011-03-16 17:30:05.000,2023-03-14 14:29:57.000,2023-01-27 01:09:59,774.0,9442.0,193.0,929.0,2384.0,MIT,7.0,,thumbor,conda-forge/thumbor,2023-01-31 12:52:29,7.4.7,100.0,336.0,336.0,https://pypi.org/project/thumbor,4895.0,4895.0,https://anaconda.org/conda-forge/thumbor,,,2.0,,
309,pattern,A web mining module.,Natural Language Processing,,https://github.com/clips/pattern,True,29,clips/pattern,https://github.com/clips/pattern,2011-05-03 15:29:01.000,2022-08-30 12:13:51.000,2020-04-25 12:40:40,1494.0,8451.0,30.0,76.0,1434.0,BSD-3-Clause,129.0,,pattern,conda-forge/pattern,,,1.0,1526.0,1526.0,https://pypi.org/project/pattern,1261372.0,1261693.0,https://anaconda.org/conda-forge/pattern,2020-05-05 12:38:53.775,13237.0,2.0,51.0,
310,flower,Real-time monitor and web admin for Celery.,Admin Panels,,https://github.com/mher/flower,True,29,mher/flower,https://github.com/mher/flower,2012-07-08 13:35:09.000,2023-04-09 18:17:17.000,2022-11-14 23:05:09,951.0,5632.0,196.0,749.0,1299.0,,112.0,,flower,conda-forge/flower,,,10.0,11939.0,11939.0,https://pypi.org/project/flower,1634426.0,1636187.0,https://anaconda.org/conda-forge/flower,2023-03-17 09:49:55.402,149700.0,2.0,,
311,huey,Little multi-threaded task queue.,Task Queues,,https://github.com/coleifer/huey,True,29,coleifer/huey,https://github.com/coleifer/huey,2011-11-03 16:39:43.000,2023-03-24 23:30:50.000,2023-03-24 23:30:33,354.0,4449.0,67.0,565.0,962.0,MIT,,,huey,conda-forge/huey,2023-02-09 14:36:55,2.4.5,47.0,1164.0,1164.0,https://pypi.org/project/huey,72758.0,73249.0,https://anaconda.org/conda-forge/huey,2019-10-16 15:34:27.487,29492.0,2.0,,
312,PyWin32,Python Extensions for Windows.,Microsoft Windows,,https://github.com/mhammond/pywin32,True,29,mhammond/pywin32,https://github.com/mhammond/pywin32,2017-01-28 11:15:56.752,2023-03-26 23:11:58.000,2023-03-26 23:11:48,727.0,4295.0,88.0,1296.0,,,456.0,,pywin32,conda-forge/pywin32,2023-03-26 00:18:37,b306,15.0,117678.0,117678.0,https://pypi.org/project/pywin32,4677550.0,4736011.0,https://anaconda.org/conda-forge/pywin32,2022-10-28 19:27:12.475,3668665.0,3.0,610958.0,
313,keyboard,Hook and simulate global keyboard events on Windows and Linux.,Hardware,,https://github.com/boppreh/keyboard,True,29,boppreh/keyboard,https://github.com/boppreh/keyboard,2013-05-07 22:55:07.000,2023-02-11 18:01:11.000,2023-01-31 21:17:34,385.0,3366.0,41.0,189.0,775.0,MIT,343.0,,keyboard,conda-forge/keyboard,2020-03-23 21:46:31,0.13.5,23.0,10096.0,10096.0,https://pypi.org/project/keyboard,384405.0,385136.0,https://anaconda.org/conda-forge/keyboard,2022-11-01 00:19:22.929,16103.0,2.0,,
314,python-magic,A Python interface to the libmagic file type identification library.,Files,,https://github.com/ahupp/python-magic,True,29,ahupp/python-magic,https://github.com/ahupp/python-magic,2010-03-31 22:40:33.000,2023-03-30 18:29:04.000,2023-03-30 18:24:09,248.0,2309.0,58.0,157.0,324.0,,31.0,,python-magic,conda-forge/python-magic,,,7.0,40056.0,40056.0,https://pypi.org/project/python-magic,5803044.0,5805854.0,https://anaconda.org/conda-forge/python-magic,2022-11-03 15:21:15.546,202389.0,2.0,,
315,napalm,Cross-vendor API to manipulate network devices.,Network Virtualization,,https://github.com/napalm-automation/napalm,True,29,napalm-automation/napalm,https://github.com/napalm-automation/napalm,2015-03-23 14:43:45.000,2023-04-10 15:58:12.000,2023-04-06 17:52:40,506.0,2031.0,197.0,464.0,5078.0,Apache-2.0,128.0,,napalm,conda-forge/napalm,2022-07-11 11:40:35,4.0.0,36.0,1376.0,1376.0,https://pypi.org/project/napalm,41779.0,41779.0,https://anaconda.org/conda-forge/napalm,,,1.0,,
316,ipdb,IPython-enabled [pdb](https://docs.python.org/3/library/pdb.html).,Debugging Tools,,https://github.com/gotcha/ipdb,True,29,gotcha/ipdb,https://github.com/gotcha/ipdb,2011-01-15 17:51:47.000,2023-04-11 09:56:01.000,2023-04-11 09:56:01,139.0,1686.0,57.0,126.0,379.0,BSD-3-Clause,59.0,,ipdb,conda-forge/ipdb,,,14.0,43636.0,43636.0,https://pypi.org/project/ipdb,3108785.0,3113082.0,https://anaconda.org/conda-forge/ipdb,2023-03-23 21:56:15.404,348085.0,2.0,,
317,Rope,Rope is a python refactoring library.,Refactoring,,https://github.com/python-rope/rope,True,29,python-rope/rope,https://github.com/python-rope/rope,2013-11-30 15:30:20.000,2023-03-06 15:13:38.000,2023-03-06 08:40:43,145.0,1580.0,77.0,223.0,3132.0,LGPL-3.0,69.0,,rope,conda-forge/rope,,,22.0,61477.0,61477.0,https://pypi.org/project/rope,777053.0,792183.0,https://anaconda.org/conda-forge/rope,2023-01-29 10:36:21.444,1089376.0,1.0,,
318,sentry-python,Sentry SDK for Python.,Logging,,https://github.com/getsentry/sentry-python,True,29,getsentry/sentry-python,https://github.com/getsentry/sentry-python,2018-06-18 22:51:10.000,2023-04-13 14:04:13.000,2023-04-12 13:47:12,349.0,1498.0,164.0,681.0,1692.0,MIT,176.0,,sentry-python,conda-forge/sentry-python,2023-04-05 15:43:18,1.19.1,100.0,41418.0,41418.0,https://pypi.org/project/sentry-python,,87.0,https://anaconda.org/conda-forge/sentry-python,,,3.0,3916.0,
319,waitress,"Multi-threaded, powers Pyramid.",WSGI Servers,,https://github.com/Pylons/waitress,True,29,Pylons/waitress,https://github.com/Pylons/waitress,2011-12-17 06:58:21.000,2023-04-07 19:04:25.000,2023-04-06 05:12:58,149.0,1221.0,51.0,203.0,,,16.0,,waitress,conda-forge/waitress,2022-05-30 21:53:26,2.1.2,29.0,117459.0,117459.0,https://pypi.org/project/waitress,4313560.0,4315616.0,https://anaconda.org/conda-forge/waitress,2022-05-31 01:22:10.133,121324.0,3.0,,
320,python-fire,A library for creating command line interfaces from absolutely any Python object.,Command-line Interface Development,,https://github.com/google/python-fire,True,28,google/python-fire,https://github.com/google/python-fire,2017-02-21 21:35:07.000,2023-04-07 17:41:10.000,2023-02-13 20:24:46,1325.0,24339.0,59.0,169.0,287.0,,110.0,,python-fire,conda-forge/python-fire,2022-12-12 20:36:55,0.5.0,9.0,19625.0,19625.0,https://pypi.org/project/python-fire,180.0,180.0,https://anaconda.org/conda-forge/python-fire,,,2.0,,
321,mkdocs,Markdown friendly documentation generator.,Static Site Generator,,https://github.com/mkdocs/mkdocs,True,28,mkdocs/mkdocs/,https://github.com/mkdocs/mkdocs,2014-01-11 21:05:21.000,2023-04-10 19:56:21.000,2023-04-10 19:25:00,2146.0,16232.0,,1665.0,1824.0,BSD-2-Clause,125.0,,,conda-forge/,2022-11-01 18:34:14,1.4.2,8.0,42070.0,42070.0,,,,https://anaconda.org/conda-forge/,,,2.0,,
322,hug,A Python 3 framework for cleanly exposing APIs.,RESTful API,,https://github.com/hugapi/hug,True,28,hugapi/hug,https://github.com/hugapi/hug,2015-07-17 03:33:50.000,2022-12-26 20:55:16.000,2020-08-10 05:07:26,378.0,6720.0,118.0,297.0,2396.0,MIT,165.0,,hug,conda-forge/hug,2019-09-14 09:20:45,2.6.0,18.0,2282.0,2282.0,https://pypi.org/project/hug,64688.0,66894.0,https://anaconda.org/conda-forge/hug,2022-01-26 18:19:20.470,172092.0,3.0,,
323,Eel,A library for making simple Electron-like offline HTML/JS GUI apps.,GUI Development,,https://github.com/python-eel/Eel,True,28,ChrisKnott/Eel,https://github.com/python-eel/Eel,2017-12-27 21:37:12.000,2023-04-09 12:32:19.000,2023-03-04 17:45:05,542.0,5583.0,46.0,336.0,,MIT,165.0,python-eel/Eel,Eel,conda-forge/Eel,2023-02-20 20:32:14,0.16.0,22.0,5078.0,5078.0,https://pypi.org/project/Eel,75596.0,75596.0,https://anaconda.org/conda-forge/Eel,,,2.0,,
324,csvkit,Utilities for converting to and working with CSV.,Specific Formats Processing,,https://github.com/wireservice/csvkit,True,28,wireservice/csvkit,https://github.com/wireservice/csvkit,2011-04-01 03:00:30.000,2023-03-07 20:01:09.000,2023-03-07 20:01:07,565.0,5427.0,105.0,809.0,1828.0,MIT,61.0,,csvkit,conda-forge/csvkit,,,9.0,1316.0,1316.0,https://pypi.org/project/csvkit,145073.0,146233.0,https://anaconda.org/conda-forge/csvkit,2023-02-22 21:02:11.903,84680.0,2.0,,
325,transitions,"A lightweight, object-oriented finite state machine implementation.",Algorithms and Design Patterns,,https://github.com/pytransitions/transitions,True,28,pytransitions/transitions,https://github.com/pytransitions/transitions,2014-10-12 20:59:09.000,2023-03-30 12:45:03.000,2023-01-06 09:03:57,500.0,4833.0,75.0,420.0,998.0,MIT,10.0,,transitions,conda-forge/transitions,2022-09-02 09:45:38,0.9.0,30.0,2974.0,2974.0,https://pypi.org/project/transitions,402601.0,410972.0,https://anaconda.org/conda-forge/transitions,2022-09-02 13:47:08.099,385071.0,2.0,,
326,mininet,A popular network emulator and API written in Python.,Network Virtualization,,https://github.com/mininet/mininet,True,28,mininet/mininet,https://github.com/mininet/mininet,2011-04-21 17:46:06.000,2023-04-08 05:51:24.000,2022-11-23 00:43:54,1624.0,4776.0,80.0,434.0,2048.0,BSD-3-Clause,253.0,,mininet,conda-forge/mininet,2021-02-11 01:52:19,2.3.0,6.0,203.0,203.0,https://pypi.org/project/mininet,3674.0,8773.0,https://anaconda.org/conda-forge/mininet,,,3.0,509994.0,
327,lightfm,A Python implementation of a number of popular recommendation algorithms.,Recommender Systems,,https://github.com/lyst/lightfm,True,28,lyst/lightfm,https://github.com/lyst/lightfm,2015-07-30 08:34:00.000,2023-03-24 09:32:34.243,2023-03-20 04:07:58,648.0,4310.0,45.0,353.0,478.0,Apache-2.0,127.0,,lightfm,conda-forge/lightfm,2023-03-20 04:08:46,1.17,9.0,1028.0,1028.0,https://pypi.org/project/lightfm,347016.0,349373.0,https://anaconda.org/conda-forge/lightfm,2023-03-24 09:32:34.243,148545.0,2.0,,
