,name,description,category,resource,homepage,show,projectrank,github_id,github_url,created_at,updated_at,last_commit_pushed_at,fork_count,star_count,contributor_count,open_issue_count,closed_issue_count,commit_count,license,updated_github_id,pypi_id,conda_id,latest_stable_release_published_at,latest_stable_release_number,release_count,dependent_project_count,github_dependent_project_count,pypi_url,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,github_release_downloads,trending
292,mimesis,is a Python library that help you generate fake data.,Testing,,https://github.com/lk-geimfari/mimesis,True,30,lk-geimfari/mimesis,https://github.com/lk-geimfari/mimesis,2016-09-09 21:41:22.000,2023-02-26 19:48:22.000,2023-02-26 19:48:09,301.0,3913.0,113.0,3.0,307.0,2335.0,MIT,,mimesis,conda-forge/mimesis,2022-12-17 18:17:34,7.0.0,42.0,1270.0,1270.0,https://pypi.org/project/mimesis,108194.0,110817.0,https://anaconda.org/conda-forge/mimesis,2022-12-18 02:34:56.874,83837.0,2.0,382.0,
293,PythonNet,Python Integration with the .NET Common Language Runtime (CLR).,Microsoft Windows,,https://github.com/pythonnet/pythonnet,True,30,pythonnet/pythonnet,https://github.com/pythonnet/pythonnet,2013-11-27 13:42:20.000,2023-02-03 22:59:20.000,2023-02-03 22:59:20,541.0,3557.0,98.0,100.0,1188.0,1963.0,MIT,,pythonnet,conda-forge/pythonnet,2022-11-02 23:28:48,3.0.1,22.0,1302.0,1302.0,https://pypi.org/project/pythonnet,159747.0,161171.0,https://anaconda.org/conda-forge/pythonnet,2022-11-03 11:21:58.327,63589.0,1.0,1096.0,
294,django-haystack,Modular search for Django.,Search,,https://github.com/django-haystack/django-haystack,True,30,django-haystack/django-haystack,https://github.com/django-haystack/django-haystack,2009-01-29 20:23:57.000,2023-02-22 09:27:27.000,2023-01-30 13:37:52,1207.0,3400.0,207.0,427.0,745.0,1815.0,,,django-haystack,conda-forge/django-haystack,2021-08-27 00:27:32,3.1.0,11.0,8790.0,8790.0,https://pypi.org/project/django-haystack,111445.0,111534.0,https://anaconda.org/conda-forge/django-haystack,2018-05-31 04:38:24.116,5165.0,1.0,,
295,VCR.py,Record and replay HTTP interactions on your tests.,Testing,,https://github.com/kevin1024/vcrpy,True,30,kevin1024/vcrpy,https://github.com/kevin1024/vcrpy,2012-05-29 04:52:00.000,2023-01-22 09:44:57.000,2022-11-01 12:08:59,310.0,2377.0,124.0,86.0,256.0,1057.0,MIT,,vcrpy,conda-forge/vcrpy,2022-08-31 19:15:25,4.2.1,54.0,7044.0,7044.0,https://pypi.org/project/vcrpy,1327826.0,1331147.0,https://anaconda.org/conda-forge/vcrpy,2022-09-01 02:22:30.731,282310.0,2.0,,
296,PynamoDB,A Pythonic interface for [Amazon DynamoDB](https://aws.amazon.com/dynamodb/).,ORM,,https://github.com/pynamodb/PynamoDB,True,30,pynamodb/PynamoDB,https://github.com/pynamodb/PynamoDB,2014-01-20 02:18:35.000,2023-02-28 00:21:28.000,2023-02-28 00:21:27,404.0,2126.0,102.0,203.0,352.0,816.0,MIT,,PynamoDB,conda-forge/PynamoDB,2023-02-21 04:04:20,5.4.1,59.0,1344.0,1344.0,https://pypi.org/project/PynamoDB,1328525.0,1334618.0,https://anaconda.org/conda-forge/PynamoDB,2023-02-21 17:01:50.758,262000.0,2.0,,
297,shortuuid,"A generator library for concise, unambiguous and URL-safe UUIDs.",Text Processing,,https://github.com/skorokithakis/shortuuid,True,30,skorokithakis/shortuuid,https://github.com/skorokithakis/shortuuid,2011-01-08 13:00:43.000,2023-02-25 23:08:35.000,2023-02-25 23:08:33,106.0,1820.0,33.0,,59.0,172.0,BSD-3-Clause,,shortuuid,conda-forge/shortuuid,2020-03-06 11:40:22,1.0.0,11.0,15681.0,15681.0,https://pypi.org/project/shortuuid,3890928.0,3896851.0,https://anaconda.org/conda-forge/shortuuid,2022-11-17 19:31:35.265,319888.0,2.0,,
298,voluptuous,A Python data validation library.,Data Validation,,https://github.com/alecthomas/voluptuous,True,30,alecthomas/voluptuous,https://github.com/alecthomas/voluptuous,2010-07-15 09:55:10.000,2023-02-22 19:29:07.000,2023-02-22 19:29:06,202.0,1761.0,90.0,39.0,201.0,461.0,BSD-3-Clause,,voluptuous,conda-forge/voluptuous,2022-04-07 15:40:18,0.13.1,12.0,12575.0,12575.0,https://pypi.org/project/voluptuous,2537552.0,2540765.0,https://anaconda.org/conda-forge/voluptuous,2022-04-07 20:13:26.332,257074.0,3.0,,
299,django-pipeline,An asset packaging library for Django.,Web Asset Management,,https://github.com/jazzband/django-pipeline,True,30,jazzband/django-pipeline,https://github.com/jazzband/django-pipeline,2011-06-03 19:01:34.000,2023-03-01 16:03:06.000,2023-03-01 16:03:06,349.0,1458.0,171.0,120.0,321.0,1198.0,MIT,,django-pipeline,conda-forge/django-pipeline,2022-01-10 19:06:21,2.0.8,10.0,2216.0,2216.0,https://pypi.org/project/django-pipeline,87095.0,87095.0,https://anaconda.org/conda-forge/django-pipeline,,,1.0,,
300,wand,"Python bindings for [MagickWand](http://www.imagemagick.org/script/magick-wand.php), C API for ImageMagick.",Image Processing,,https://github.com/emcconville/wand,True,30,dahlia/wand,https://github.com/emcconville/wand,2011-09-30 21:36:38.000,2023-01-14 22:26:47.000,2023-01-14 21:34:48,193.0,1248.0,101.0,17.0,372.0,1816.0,,emcconville/wand,wand,conda-forge/wand,2023-01-05 13:25:52,0.6.11,23.0,14735.0,14735.0,https://pypi.org/project/wand,611345.0,612028.0,https://anaconda.org/conda-forge/wand,2022-08-22 21:57:19.809,21315.0,1.0,9792.0,
301,httplib2,Comprehensive HTTP client library.,HTTP Clients,,https://github.com/httplib2/httplib2,True,30,httplib2/httplib2,https://github.com/httplib2/httplib2,2016-03-02 22:59:52.000,2023-02-08 04:38:09.000,2023-01-19 17:53:50,177.0,462.0,77.0,46.0,68.0,550.0,,,httplib2,conda-forge/httplib2,,,27.0,133383.0,133383.0,https://pypi.org/project/httplib2,38314228.0,38340514.0,https://anaconda.org/conda-forge/httplib2,2022-11-01 12:28:27.572,2181744.0,3.0,,
302,TheAlgorithms,All Algorithms implemented in Python.,Algorithms and Design Patterns,,https://github.com/TheAlgorithms/Python,True,29,TheAlgorithms/Python,https://github.com/TheAlgorithms/Python,2016-05-20 05:25:33.155,2023-03-02 14:09:33.000,2023-03-02 04:57:07,37940.0,154424.0,978.0,17.0,1209.0,2736.0,MIT,,Python,conda-forge/Python,,,89.0,2.0,2.0,https://pypi.org/project/Python,,1010883.0,https://anaconda.org/conda-forge/Python,2023-02-02 20:42:04.080,82892426.0,1.0,,
303,thefuck,Correcting your previous console command.,Command-line Tools,,https://github.com/nvbn/thefuck,True,29,nvbn/thefuck,https://github.com/nvbn/thefuck,2015-04-08 15:08:04.000,2023-02-28 15:11:17.000,2022-09-25 19:37:47,3188.0,76030.0,193.0,210.0,453.0,1636.0,MIT,,thefuck,conda-forge/thefuck,2022-01-02 22:17:40,3.32,17.0,408.0,408.0,https://pypi.org/project/thefuck,6206.0,6206.0,https://anaconda.org/conda-forge/thefuck,,,2.0,,
304,locust,Scalable user load testing tool written in Python.,Testing,,https://github.com/locustio/locust,True,29,locustio/locust,https://github.com/locustio/locust,2011-02-17 11:08:03.000,2023-03-01 12:59:22.000,2023-03-01 12:59:21,2568.0,20771.0,279.0,8.0,1409.0,3960.0,MIT,,locust,conda-forge/locust,2023-02-28 14:56:25,2.15.0,91.0,,,https://pypi.org/project/locust,1319226.0,1320952.0,https://anaconda.org/conda-forge/locust,2023-02-28 20:31:46.711,100163.0,2.0,,
305,Bokeh,Interactive Web Plotting for Python.,Data Visualization,,https://github.com/bokeh/bokeh,True,29,bokeh/bokeh,https://github.com/bokeh/bokeh,2012-03-26 15:40:01.000,2023-03-02 10:41:58.000,2023-03-01 21:57:32,3946.0,17277.0,636.0,667.0,6501.0,,BSD-3-Clause,,bokeh,conda-forge/bokeh,,,48.0,197.0,197.0,https://pypi.org/project/bokeh,3450707.0,3594707.0,https://anaconda.org/conda-forge/bokeh,2022-12-12 20:33:04.197,10224062.0,3.0,,
306,yapf,Yet another Python code formatter from Google.,Code Analysis,,https://github.com/google/yapf,True,29,google/yapf,https://github.com/google/yapf,2015-03-18 18:22:31.000,2023-02-24 20:31:02.000,2023-02-24 20:31:02,855.0,13124.0,143.0,368.0,403.0,,Apache-2.0,,yapf,conda-forge/yapf,,,24.0,70275.0,70275.0,https://pypi.org/project/yapf,3155245.0,3171474.0,https://anaconda.org/conda-forge/yapf,2022-01-06 16:55:17.692,1314606.0,2.0,,
307,thumbor,"A smart imaging service. It enables on-demand crop, re-sizing and flipping of images.",Image Processing,,https://github.com/thumbor/thumbor,True,29,thumbor/thumbor,https://github.com/thumbor/thumbor,2011-03-16 17:30:05.000,2023-02-20 07:00:30.000,2023-01-27 01:09:59,772.0,9373.0,193.0,7.0,925.0,2384.0,MIT,,thumbor,conda-forge/thumbor,2023-01-31 12:52:29,7.4.7,100.0,331.0,331.0,https://pypi.org/project/thumbor,5518.0,5518.0,https://anaconda.org/conda-forge/thumbor,,,2.0,,
308,pattern,A web mining module.,Natural Language Processing,,https://github.com/clips/pattern,True,29,clips/pattern,https://github.com/clips/pattern,2011-05-03 15:29:01.000,2022-08-30 12:13:51.000,2020-04-25 12:40:40,1493.0,8425.0,30.0,129.0,76.0,1434.0,BSD-3-Clause,,pattern,conda-forge/pattern,,,1.0,1510.0,1510.0,https://pypi.org/project/pattern,1606191.0,1606511.0,https://anaconda.org/conda-forge/pattern,2020-05-05 12:38:53.775,12943.0,2.0,40.0,
309,flower,Real-time monitor and web admin for Celery.,Admin Panels,,https://github.com/mher/flower,True,29,mher/flower,https://github.com/mher/flower,2012-07-08 13:35:09.000,2023-02-03 16:45:18.000,2022-11-14 23:05:09,945.0,5581.0,196.0,109.0,749.0,1299.0,,,flower,conda-forge/flower,,,10.0,11490.0,11490.0,https://pypi.org/project/flower,1562122.0,1563840.0,https://anaconda.org/conda-forge/flower,2022-10-30 14:32:33.448,144385.0,2.0,,
310,huey,Little multi-threaded task queue.,Task Queues,,https://github.com/coleifer/huey,True,29,coleifer/huey,https://github.com/coleifer/huey,2011-11-03 16:39:43.000,2023-02-24 14:13:15.000,2023-02-24 14:12:58,355.0,4389.0,67.0,,549.0,956.0,MIT,,huey,conda-forge/huey,2023-02-09 14:36:55,2.4.5,47.0,1142.0,1142.0,https://pypi.org/project/huey,77156.0,77645.0,https://anaconda.org/conda-forge/huey,2019-10-16 15:34:27.487,28898.0,2.0,,
311,PyWin32,Python Extensions for Windows.,Microsoft Windows,,https://github.com/mhammond/pywin32,True,29,mhammond/pywin32,https://github.com/mhammond/pywin32,2017-01-28 11:15:56.752,2023-02-27 02:31:31.000,2023-02-19 22:39:44,716.0,4221.0,85.0,450.0,1285.0,,,,pywin32,conda-forge/pywin32,2022-11-06 07:47:24,b305,14.0,112265.0,112265.0,https://pypi.org/project/pywin32,4383408.0,4439104.0,https://anaconda.org/conda-forge/pywin32,2022-10-28 19:27:12.475,3414205.0,3.0,602228.0,
312,keyboard,Hook and simulate global keyboard events on Windows and Linux.,Hardware,,https://github.com/boppreh/keyboard,True,29,boppreh/keyboard,https://github.com/boppreh/keyboard,2013-05-07 22:55:07.000,2023-02-11 18:01:11.000,2023-01-31 21:17:34,382.0,3317.0,41.0,340.0,188.0,775.0,MIT,,keyboard,conda-forge/keyboard,2020-03-23 21:46:31,0.13.5,23.0,9546.0,9546.0,https://pypi.org/project/keyboard,387018.0,387703.0,https://anaconda.org/conda-forge/keyboard,2022-11-01 00:19:22.929,14402.0,2.0,,
313,python-magic,A Python interface to the libmagic file type identification library.,Files,,https://github.com/ahupp/python-magic,True,29,ahupp/python-magic,https://github.com/ahupp/python-magic,2010-03-31 22:40:33.000,2023-01-23 15:06:24.000,2023-01-23 15:06:24,244.0,2285.0,58.0,28.0,157.0,321.0,,,python-magic,conda-forge/python-magic,,,7.0,38793.0,38793.0,https://pypi.org/project/python-magic,6399520.0,6402247.0,https://anaconda.org/conda-forge/python-magic,2022-11-03 15:21:15.546,193660.0,2.0,,
314,napalm,Cross-vendor API to manipulate network devices.,Network Virtualization,,https://github.com/napalm-automation/napalm,True,29,napalm-automation/napalm,https://github.com/napalm-automation/napalm,2015-03-23 14:43:45.000,2023-02-28 15:58:36.000,2023-02-17 00:20:39,507.0,2014.0,196.0,124.0,460.0,5078.0,Apache-2.0,,napalm,conda-forge/napalm,2022-07-11 11:40:35,4.0.0,36.0,1356.0,1356.0,https://pypi.org/project/napalm,50865.0,50865.0,https://anaconda.org/conda-forge/napalm,,,1.0,,
315,ipdb,IPython-enabled [pdb](https://docs.python.org/3/library/pdb.html).,Debugging Tools,,https://github.com/gotcha/ipdb,True,29,gotcha/ipdb,https://github.com/gotcha/ipdb,2011-01-15 17:51:47.000,2023-01-29 17:23:03.000,2022-12-13 15:35:40,139.0,1666.0,54.0,58.0,126.0,371.0,BSD-3-Clause,,ipdb,conda-forge/ipdb,,,13.0,42559.0,42559.0,https://pypi.org/project/ipdb,2254839.0,2259033.0,https://anaconda.org/conda-forge/ipdb,2022-12-24 23:13:15.419,335555.0,2.0,,
316,Rope,Rope is a python refactoring library.,Refactoring,,https://github.com/python-rope/rope,True,29,python-rope/rope,https://github.com/python-rope/rope,2013-11-30 15:30:20.000,2023-03-02 13:22:33.000,2023-03-02 05:20:45,145.0,1545.0,78.0,76.0,214.0,3130.0,LGPL-3.0,,rope,conda-forge/rope,,,22.0,58747.0,58747.0,https://pypi.org/project/rope,628813.0,643378.0,https://anaconda.org/conda-forge/rope,2023-01-29 10:36:21.444,1034145.0,1.0,,
317,blinker,A fast Python in-process signal/event dispatching system.,Miscellaneous,,https://github.com/pallets-eco/blinker,True,29,jek/blinker,https://github.com/pallets-eco/blinker,2013-07-03 10:32:39.000,2023-02-26 11:58:03.000,2023-01-24 20:19:57,162.0,1462.0,16.0,1.0,35.0,,MIT,pallets-eco/blinker,blinker,conda-forge/blinker,2022-07-17 17:43:33,1.5,2.0,138888.0,138888.0,https://pypi.org/project/blinker,7366666.0,7461364.0,https://anaconda.org/conda-forge/blinker,2022-10-03 18:53:37.373,7860005.0,3.0,,
318,sentry-python,Sentry SDK for Python.,Logging,,https://github.com/getsentry/sentry-python,True,29,getsentry/sentry-python,https://github.com/getsentry/sentry-python,2018-06-18 22:51:10.000,2023-03-02 13:29:17.000,2023-03-02 13:03:35,338.0,1456.0,163.0,159.0,662.0,1657.0,MIT,,sentry-python,conda-forge/sentry-python,2023-02-27 10:59:22,1.16.0,100.0,39844.0,39844.0,https://pypi.org/project/sentry-python,,82.0,https://anaconda.org/conda-forge/sentry-python,,,3.0,3733.0,
319,mutagen,A Python module to handle audio metadata.,Audio,,https://github.com/quodlibet/mutagen,True,29,quodlibet/mutagen,https://github.com/quodlibet/mutagen,2016-04-07 17:10:15.000,2023-02-16 20:36:55.000,2023-02-16 20:36:55,130.0,1202.0,40.0,90.0,401.0,1757.0,GPL-2.0,,mutagen,conda-forge/mutagen,2022-10-09 18:20:43,release-1.46.0,62.0,10425.0,10425.0,https://pypi.org/project/mutagen,1237278.0,1239940.0,https://anaconda.org/conda-forge/mutagen,2022-10-09 22:50:51.242,148335.0,2.0,58174.0,
320,mkdocs,Markdown friendly documentation generator.,Static Site Generator,,https://github.com/mkdocs/mkdocs,True,28,mkdocs/mkdocs/,https://github.com/mkdocs/mkdocs,2014-01-11 21:05:21.000,2023-02-28 00:58:18.000,2022-11-06 23:57:33,2118.0,15980.0,,116.0,1653.0,1821.0,BSD-2-Clause,,,conda-forge/,2022-11-01 18:34:14,1.4.2,8.0,40258.0,40258.0,,,,https://anaconda.org/conda-forge/,,,2.0,,
321,hug,A Python 3 framework for cleanly exposing APIs.,RESTful API,,https://github.com/hugapi/hug,True,28,hugapi/hug,https://github.com/hugapi/hug,2015-07-17 03:33:50.000,2022-12-26 20:55:16.000,2020-08-10 05:07:26,382.0,6707.0,118.0,165.0,297.0,2396.0,MIT,,hug,conda-forge/hug,2019-09-14 09:20:45,2.6.0,18.0,2204.0,2204.0,https://pypi.org/project/hug,97914.0,100108.0,https://anaconda.org/conda-forge/hug,2022-01-26 18:19:20.470,168998.0,3.0,,
322,Eel,A library for making simple Electron-like offline HTML/JS GUI apps.,GUI Development,,https://github.com/python-eel/Eel,True,28,ChrisKnott/Eel,https://github.com/python-eel/Eel,2017-12-27 21:37:12.000,2023-02-27 02:40:46.000,2023-02-20 20:31:45,537.0,5490.0,45.0,161.0,331.0,,MIT,python-eel/Eel,Eel,conda-forge/Eel,2023-02-20 20:32:14,0.16.0,22.0,4838.0,4838.0,https://pypi.org/project/Eel,79471.0,79471.0,https://anaconda.org/conda-forge/Eel,,,2.0,,
323,csvkit,Utilities for converting to and working with CSV.,Specific Formats Processing,,https://github.com/wireservice/csvkit,True,28,wireservice/csvkit,https://github.com/wireservice/csvkit,2011-04-01 03:00:30.000,2023-02-22 21:02:11.903,2023-02-22 20:17:51,562.0,5384.0,105.0,63.0,804.0,1823.0,MIT,,csvkit,conda-forge/csvkit,,,9.0,1297.0,1297.0,https://pypi.org/project/csvkit,164250.0,165384.0,https://anaconda.org/conda-forge/csvkit,2023-02-22 21:02:11.903,81656.0,2.0,,
324,transitions,"A lightweight, object-oriented finite state machine implementation.",Algorithms and Design Patterns,,https://github.com/pytransitions/transitions,True,28,pytransitions/transitions,https://github.com/pytransitions/transitions,2014-10-12 20:59:09.000,2023-01-06 09:04:05.000,2023-01-06 09:03:57,496.0,4775.0,75.0,7.0,415.0,998.0,MIT,,transitions,conda-forge/transitions,2022-09-02 09:45:38,0.9.0,30.0,2923.0,2923.0,https://pypi.org/project/transitions,428012.0,435661.0,https://anaconda.org/conda-forge/transitions,2022-09-02 13:47:08.099,344243.0,2.0,,
325,mininet,A popular network emulator and API written in Python.,Network Virtualization,,https://github.com/mininet/mininet,True,28,mininet/mininet,https://github.com/mininet/mininet,2011-04-21 17:46:06.000,2023-02-14 05:05:58.000,2022-11-23 00:43:54,1613.0,4723.0,80.0,251.0,432.0,2048.0,BSD-3-Clause,,mininet,conda-forge/mininet,2021-02-11 01:52:19,2.3.0,6.0,195.0,195.0,https://pypi.org/project/mininet,3427.0,8463.0,https://anaconda.org/conda-forge/mininet,,,3.0,498653.0,
326,Blaze,NumPy and Pandas interface to Big Data.,Data Analysis,,https://github.com/blaze/blaze,True,28,blaze/blaze,https://github.com/blaze/blaze,2012-10-26 14:25:22.000,2022-11-26 22:19:57.000,2019-08-15 21:14:59,359.0,3126.0,65.0,250.0,501.0,7496.0,BSD-3-Clause,,blaze,conda-forge/blaze,2016-07-19 20:40:03,0.11.0,14.0,8984.0,8984.0,https://pypi.org/project/blaze,9576.0,12572.0,https://anaconda.org/conda-forge/blaze,2018-07-15 22:16:17.685,200755.0,1.0,,
327,funcy,A fancy and practical functional tools.,Functional Programming,,https://github.com/Suor/funcy,True,28,Suor/funcy,https://github.com/Suor/funcy,2012-10-13 00:44:57.000,2023-02-26 05:31:06.000,2023-02-26 05:31:00,132.0,2986.0,31.0,5.0,69.0,972.0,BSD-3-Clause,,funcy,conda-forge/funcy,,,17.0,7009.0,7009.0,https://pypi.org/project/funcy,1995844.0,1999892.0,https://anaconda.org/conda-forge/funcy,2023-01-27 13:02:21.271,299612.0,2.0,,
328,bleach,A whitelist-based HTML sanitization and text linkification library.,HTML Manipulation,,https://github.com/mozilla/bleach,True,28,mozilla/bleach,https://github.com/mozilla/bleach,2010-02-19 01:12:41.000,2023-01-24 04:44:36.167,2023-01-23 18:07:53,226.0,2483.0,78.0,29.0,336.0,,,,bleach,conda-forge/bleach,,,25.0,229748.0,229748.0,https://pypi.org/project/bleach,15428147.0,15574653.0,https://anaconda.org/conda-forge/bleach,2023-01-24 04:44:36.167,10841503.0,2.0,,
329,nikola,A static website and blog generator.,Static Site Generator,,https://github.com/getnikola/nikola,True,28,getnikola/nikola,https://github.com/getnikola/nikola,2012-04-14 13:53:22.000,2023-03-01 21:52:04.000,2023-03-01 21:52:02,353.0,2409.0,232.0,46.0,2075.0,10312.0,MIT,,nikola,conda-forge/nikola,2022-08-01 21:01:18,8.2.3,77.0,472.0,472.0,https://pypi.org/project/nikola,1147.0,1420.0,https://anaconda.org/conda-forge/nikola,2022-05-24 15:21:58.853,7382.0,2.0,,
330,pyquery,A jQuery-like library for parsing HTML.,HTML Manipulation,,https://github.com/gawel/pyquery,True,28,gawel/pyquery,https://github.com/gawel/pyquery,2012-11-28 20:27:39.000,2023-01-02 09:06:54.000,2023-01-02 09:06:54,172.0,2186.0,52.0,49.0,131.0,486.0,,,pyquery,conda-forge/pyquery,,,5.0,17951.0,17951.0,https://pypi.org/project/pyquery,1380411.0,1380968.0,https://anaconda.org/conda-forge/pyquery,2022-12-28 19:18:13.869,36253.0,2.0,,
331,dateutil,Extensions to the standard Python [datetime](https://docs.python.org/3/library/datetime.html) module.,Date and Time,,https://github.com/dateutil/dateutil,True,28,dateutil/dateutil,https://github.com/dateutil/dateutil,2014-11-19 18:56:16.000,2023-02-13 23:32:57.000,2022-12-03 20:07:04,416.0,1993.0,130.0,268.0,389.0,1571.0,,,dateutil,conda-forge/dateutil,2021-07-14 08:18:11,2.8.2,18.0,957127.0,957127.0,https://pypi.org/project/dateutil,,363.0,https://anaconda.org/conda-forge/dateutil,,,2.0,34857.0,
332,twython,A Python wrapper for the Twitter API.,Third-party APIs,,https://github.com/ryanmcgrath/twython,True,28,ryanmcgrath/twython,https://github.com/ryanmcgrath/twython,2009-04-02 05:01:31.000,2022-07-30 23:24:29.000,2021-07-16 22:33:17,387.0,1852.0,103.0,22.0,305.0,853.0,MIT,,twython,conda-forge/twython,2021-07-16 22:38:58,3.9.1,6.0,6267.0,6267.0,https://pypi.org/project/twython,158477.0,162199.0,https://anaconda.org/conda-forge/twython,2021-07-17 00:06:56.130,260575.0,3.0,,
333,Schemathesis,A tool for automatic property-based testing of web applications built with Open API / Swagger specifications.,Testing,,https://github.com/schemathesis/schemathesis,True,28,kiwicom/schemathesis,https://github.com/schemathesis/schemathesis,2019-08-19 11:13:01.000,2023-03-01 13:52:21.000,2023-03-01 13:51:56,117.0,1625.0,53.0,115.0,591.0,1738.0,MIT,schemathesis/schemathesis,schemathesis,conda-forge/schemathesis,2023-02-18 10:21:26,3.18.5,100.0,205.0,205.0,https://pypi.org/project/schemathesis,63434.0,63937.0,https://anaconda.org/conda-forge/schemathesis,2023-02-18 17:32:18.860,3527.0,3.0,,
